Original_ID,system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,lat,lon,.geo
2185,2185,2105.5,1726.5,896.5,967.0,1152.0,1781.0,1,-0.37054515,0.08349415,0.21445619,28.215768663844727,112.50936301225686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.50936301225686,28.215768663844727]}"
2186,2186,1995.0,1945.5,1262.0,1482.0,1617.0,2592.5,1,-0.14754099,-0.13024524,0.23173773,28.186663248639256,112.4773829881422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.4773829881422,28.186663248639256]}"
2187,2187,1973.0,1831.0,1340.0,1548.0,2076.0,2564.0,1,-0.120704345,-0.13026229,0.10517241,28.2102889406116,113.03191301302918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.03191301302918,28.210288940611598]}"
2188,2188,1789.0,1483.0,433.0,624.0,552.0,2407.0,1,-0.4828015,-0.14728312,0.626901,28.20471938585006,112.84398545559137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.84398545559137,28.20471938585006]}"
2189,2189,1624.0,1349.0,808.0,1030.0,1110.0,1736.0,1,-0.22381312,-0.033333335,0.21995783,28.31718845942182,112.9779242644536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.97792426445359,28.31718845942182]}"
2190,2190,2396.0,2371.0,1876.0,1664.0,1692.0,2186.0,1,-0.18029557,0.045831516,0.12738524,28.28601691906287,112.98187685170372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.98187685170372,28.286016919062874]}"
2191,2191,1283.0,949.0,606.0,632.0,694.0,1251.0,1,-0.3399478,0.012628255,0.2863753,28.272182863687433,112.52795813863813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.52795813863813,28.272182863687433]}"
2192,2192,1098.0,945.0,688.0,708.0,808.0,879.0,1,-0.21594684,0.1107739,0.042086545,28.203192249867055,112.96813262785668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.96813262785669,28.203192249867055]}"
2193,2193,1790.0,1327.0,642.0,799.0,758.0,1934.0,1,-0.38277328,-0.0386681,0.43684992,28.37782474109989,112.67914460095544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.67914460095544,28.37782474109989]}"
2194,2194,2689.0,2492.5,1475.0,1690.0,1842.0,2332.0,1,-0.22813427,0.071101375,0.11739339,28.22547046891322,113.36312185828405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.36312185828405,28.22547046891322]}"
