PointID,Original_ID,lon,lat,Class,margin,BoundaryScore,RF_Pred,prob_1,prob_2,prob_3,Method,Rule
1,9811,120.1305947535019,30.410957706974557,2,0.38666666666666666,2735.648008814047,2,0.2966666666666667,0.6833333333333333,0.02,BAMS150,two_stage
2,8848,120.17137769173674,30.177666458060376,2,0.19999999999999996,2289.88022134892,2,0.4,0.6,0.0,BAMS150,two_stage
3,8387,119.86379336017104,30.08082816048269,2,0.34,2257.1893499563485,2,0.33,0.67,0.0,BAMS150,two_stage
4,10287,118.74090253289232,29.440327344266777,3,0.39666666666666667,2233.3311256446773,3,0.3,0.0033333333333333335,0.6966666666666667,BAMS150,two_stage
5,489,119.10903253856164,29.684668245591393,1,0.43999999999999995,2111.0939333561832,1,0.72,0.28,0.0,BAMS150,two_stage
6,11873,119.15861774227596,29.544621258805822,3,0.4633333333333334,2035.6825958042105,3,0.25,0.03666666666666667,0.7133333333333334,BAMS150,two_stage
7,12575,119.10975045383124,29.597082582699613,3,0.36000000000000004,2032.204117718375,3,0.31,0.02,0.67,BAMS150,two_stage
8,2071,119.75788525105068,30.175597435171575,1,0.6200000000000001,2010.9919801409665,1,0.81,0.19,0.0,BAMS150,two_stage
9,12610,119.11055755112194,29.599686697714823,3,0.39333333333333337,2003.3848679417576,3,0.27666666666666667,0.05333333333333334,0.67,BAMS150,two_stage
10,5155,119.19230625073476,29.31501322736178,2,0.39999999999999997,1926.9009513973538,2,0.3,0.7,0.0,BAMS150,two_stage
11,3619,120.10265848540205,30.301723108468288,1,0.6866666666666666,1899.3998966029103,1,0.8366666666666667,0.013333333333333334,0.15,BAMS150,two_stage
12,6042,119.44284530252364,29.554591808761327,2,0.3333333333333333,1790.2599846992825,2,0.3333333333333333,0.6666666666666666,0.0,BAMS150,two_stage
13,4967,120.2436909335204,30.51650908801067,1,0.7100000000000001,1771.7147988135112,1,0.8533333333333334,0.0033333333333333335,0.14333333333333334,BAMS150,two_stage
14,8078,119.41580531373556,30.011654125840582,2,0.52,1753.1866649198273,2,0.24,0.76,0.0,BAMS150,two_stage
15,9118,119.9571312634218,30.230845697223767,2,0.21999999999999997,1719.3253812340286,2,0.39,0.61,0.0,BAMS150,two_stage
16,1874,120.2497107199426,30.155027602012023,1,0.6900000000000001,1713.662293920444,1,0.8433333333333334,0.15333333333333332,0.0033333333333333335,BAMS150,two_stage
17,9877,120.291211573447,30.436740229265578,2,0.36000000000000004,1700.9190427999754,2,0.32,0.68,0.0,BAMS150,two_stage
18,2088,120.30882056350706,30.176136986399044,1,0.6599999999999999,1671.1754570889539,1,0.83,0.17,0.0,BAMS150,two_stage
19,10510,119.23281718380532,29.476258780555444,3,0.3133333333333333,1633.2019728204027,3,0.31,0.06666666666666667,0.6233333333333333,BAMS150,two_stage
20,2482,120.2351606732052,30.204701987747413,1,0.5666666666666667,1618.628101021767,1,0.7733333333333333,0.02,0.20666666666666667,BAMS150,two_stage
21,12510,118.91733132517297,29.588547863283317,3,0.56,1617.4395488172588,3,0.20666666666666667,0.02666666666666667,0.7666666666666667,BAMS150,two_stage
22,12546,118.99161994872335,29.593488547250537,3,0.16666666666666669,1608.3789206427555,3,0.4166666666666667,0.0,0.5833333333333334,BAMS150,two_stage
23,61,119.03698684284116,29.321750929053547,1,0.5366666666666667,1596.0355377067328,1,0.7666666666666667,0.23,0.0033333333333333335,BAMS150,two_stage
24,12221,118.988837469666,29.563037346156552,3,0.39333333333333337,1545.6669336711818,3,0.22333333333333333,0.16,0.6166666666666667,BAMS150,two_stage
25,13483,119.6374181769908,29.742698986700944,3,0.3966666666666667,1523.8686451840651,3,0.2833333333333333,0.03666666666666667,0.68,BAMS150,two_stage
26,9607,120.10068310363536,30.34933293041593,2,0.27666666666666667,1519.8452796806932,2,0.34,0.6166666666666667,0.043333333333333335,BAMS150,two_stage
27,8717,119.7630934810811,30.14927536165309,2,0.32,1510.7680418712696,2,0.34,0.66,0.0,BAMS150,two_stage
28,10220,118.73748686148538,29.4274806741318,3,0.5466666666666666,1510.4196628139744,3,0.12666666666666668,0.16333333333333333,0.71,BAMS150,two_stage
29,9946,120.12493615426506,30.47608287786013,2,0.48000000000000004,1503.8906363778929,2,0.22333333333333333,0.7033333333333334,0.07333333333333333,BAMS150,two_stage
30,10523,118.68305015582494,29.477516247052517,3,0.2733333333333333,1480.413245234156,3,0.36,0.006666666666666667,0.6333333333333333,BAMS150,two_stage
31,12515,119.18502899781552,29.589176596531864,3,0.2866666666666667,1480.0339320323728,3,0.35333333333333333,0.006666666666666667,0.64,BAMS150,two_stage
32,14265,120.2117147198662,30.121071547490036,3,0.64,1462.5826317373962,3,0.17666666666666667,0.006666666666666667,0.8166666666666667,BAMS150,two_stage
33,172,119.2064103873668,29.427752679296063,1,0.65,1461.3486203971013,1,0.8233333333333334,0.17333333333333334,0.0033333333333333335,BAMS150,two_stage
34,10605,119.2120689866036,29.484882681992804,3,0.52,1444.9204088678416,3,0.24,0.0,0.76,BAMS150,two_stage
35,8057,120.20533374625867,30.006802623894437,2,0.2366666666666667,1436.4592948326226,2,0.37,0.6066666666666667,0.023333333333333334,BAMS150,two_stage
36,13727,119.54156979984695,29.90502364234953,3,0.32999999999999996,1432.774686241596,3,0.32666666666666666,0.016666666666666666,0.6566666666666666,BAMS150,two_stage
37,11702,119.15224122776952,29.538061921156203,3,0.43333333333333335,1432.600956648291,3,0.26,0.04666666666666667,0.6933333333333334,BAMS150,two_stage
38,6443,119.33918012123314,29.658885723300372,2,0.32333333333333336,1432.0075013064325,2,0.33666666666666667,0.66,0.0033333333333333335,BAMS150,two_stage
39,13689,119.56878815267716,29.879963494429163,3,0.6533333333333333,1424.6208009949291,3,0.16666666666666666,0.013333333333333334,0.82,BAMS150,two_stage
40,14525,119.68763657305468,30.235425194005657,3,0.4666666666666667,1424.5817890771486,3,0.21666666666666667,0.1,0.6833333333333333,BAMS150,two_stage
41,8591,119.64972529589828,30.123136111277784,2,0.4466666666666667,1406.4157187180958,2,0.27666666666666667,0.7233333333333334,0.0,BAMS150,two_stage
42,11962,118.96718853405152,29.54902239154558,3,0.38000000000000006,1392.4771058743104,3,0.29,0.04,0.67,BAMS150,two_stage
43,9226,120.55756259757143,30.25797486803293,2,0.47,1391.3878193755395,2,0.20333333333333334,0.6733333333333333,0.12333333333333334,BAMS150,two_stage
44,6825,119.1033694802238,29.749615052434834,2,0.6033333333333333,1382.6731714388338,2,0.13666666666666666,0.74,0.12333333333333334,BAMS150,two_stage
45,10074,119.22590111807142,29.379692488142023,3,0.32666666666666666,1378.7018404861128,3,0.02,0.32666666666666666,0.6533333333333333,BAMS150,two_stage
46,12573,119.12861245128732,29.5968150366364,3,0.46,1375.8398685117495,3,0.23333333333333334,0.07333333333333333,0.6933333333333334,BAMS150,two_stage
47,9536,120.25330475539164,30.33172394035587,2,0.36666666666666664,1346.9248444719583,2,0.31,0.6766666666666666,0.013333333333333334,BAMS150,two_stage
48,13800,119.43682551610152,29.93988043528432,3,0.44333333333333336,1343.2376764612816,3,0.19666666666666666,0.16333333333333333,0.64,BAMS150,two_stage
49,8675,119.97338914586264,30.14181974469172,2,0.5333333333333334,1334.1453709054042,2,0.23333333333333334,0.7666666666666667,0.0,BAMS150,two_stage
50,400,119.0343827278259,29.604899386846306,1,0.4866666666666666,1332.7443005428136,1,0.7333333333333333,0.24666666666666667,0.02,BAMS150,two_stage
51,530,119.185568549043,29.743688907134807,1,0.6799999999999999,1326.5110380000492,1,0.84,0.16,0.0,BAMS150,two_stage
52,7518,118.99871883760044,29.895235915537217,2,0.6266666666666667,1320.9936290464157,2,0.18333333333333332,0.81,0.006666666666666667,BAMS150,two_stage
53,467,119.21179698143936,29.65089055511154,1,0.6166666666666667,1320.1900197626528,1,0.8066666666666666,0.19,0.0033333333333333335,BAMS150,two_stage
54,12936,119.0015013166578,29.636969241622687,3,0.5700000000000001,1319.2413401196345,3,0.11666666666666667,0.15666666666666668,0.7266666666666667,BAMS150,two_stage
55,9694,119.76165765054188,30.373135611839224,2,0.42333333333333334,1312.5281203256582,2,0.28,0.7033333333333334,0.016666666666666666,BAMS150,two_stage
56,3506,120.47842247207488,30.29165891739066,1,0.6666666666666667,1309.7394251049989,1,0.8333333333333334,0.16666666666666666,0.0,BAMS150,two_stage
57,13199,118.78105673787856,29.676945082566828,3,0.32999999999999996,1286.498462678281,3,0.31666666666666665,0.03666666666666667,0.6466666666666666,BAMS150,two_stage
58,13138,119.0235114394576,29.665177514886786,3,0.43,1273.774879391819,3,0.10333333333333333,0.23333333333333334,0.6633333333333333,BAMS150,two_stage
59,10173,118.67756992063026,29.420203421212577,3,0.6733333333333333,1272.974423231301,3,0.14666666666666667,0.03333333333333333,0.82,BAMS150,two_stage
60,12060,119.17972712666298,29.55423508067704,3,0.31333333333333335,1271.6995463872227,3,0.33666666666666667,0.013333333333333334,0.65,BAMS150,two_stage
61,7713,120.18781839732075,29.94131626582353,2,0.32,1265.730699410127,2,0.34,0.66,0.0,BAMS150,two_stage
62,13801,119.46449423813816,29.94059835055393,3,0.5566666666666666,1262.2653118626013,3,0.22,0.0033333333333333335,0.7766666666666666,BAMS150,two_stage
63,9484,119.63382860064272,30.317802626867017,2,0.2733333333333334,1250.8842265556432,2,0.36333333333333334,0.6366666666666667,0.0,BAMS150,two_stage
64,1658,120.25025027117005,30.12053199626257,1,0.6733333333333333,1249.9672935699482,1,0.8366666666666667,0.16333333333333333,0.0,BAMS150,two_stage
65,14630,119.99971121938114,30.255549117059864,3,0.48999999999999994,1246.5871373846699,3,0.25333333333333335,0.0033333333333333335,0.7433333333333333,BAMS150,two_stage
66,11620,119.58226355606072,29.53554698816206,3,0.42,1246.027648232606,3,0.25666666666666665,0.06666666666666667,0.6766666666666666,BAMS150,two_stage
67,12864,119.00518453412796,29.627716606936787,3,0.6366666666666667,1245.2050311534122,3,0.18,0.0033333333333333335,0.8166666666666667,BAMS150,two_stage
68,6591,119.84519890877816,29.69805446695385,2,0.26333333333333336,1239.1234517422704,2,0.36666666666666664,0.63,0.0033333333333333335,BAMS150,two_stage
69,8581,119.42056763366068,30.12098236546897,2,0.43333333333333335,1226.3398761889966,2,0.2833333333333333,0.7166666666666667,0.0,BAMS150,two_stage
70,404,119.02962040790082,29.606246035364443,1,0.5266666666666666,1222.076431969569,1,0.7633333333333333,0.23666666666666666,0.0,BAMS150,two_stage
71,9702,120.16805566145187,30.375204634728014,2,0.4566666666666667,1214.7750428959425,2,0.26666666666666666,0.7233333333333334,0.01,BAMS150,two_stage
72,10599,118.8801379632862,29.484704317950666,3,0.49666666666666665,1212.2770128489133,3,0.10333333333333333,0.2,0.6966666666666667,BAMS150,two_stage
73,12086,119.063844008486,29.555220542009856,3,0.6533333333333333,1200.663043775403,3,0.14666666666666667,0.05333333333333334,0.8,BAMS150,two_stage
74,7416,119.52243579722662,29.87412207204915,2,0.6333333333333333,1198.599633439984,2,0.18333333333333332,0.8166666666666667,0.0,BAMS150,two_stage
75,2003,120.13158467393572,30.168770551458746,1,0.49333333333333335,1198.383642588523,1,0.7466666666666667,0.25333333333333335,0.0,BAMS150,two_stage
76,8967,119.58361020457885,30.19895420648951,2,0.42000000000000004,1192.8327688047996,2,0.2833333333333333,0.7033333333333334,0.013333333333333334,BAMS150,two_stage
77,11801,118.87618719975282,29.541027223356753,3,0.6266666666666667,1189.9940100279541,3,0.06666666666666667,0.15333333333333332,0.78,BAMS150,two_stage
78,6244,118.94005936324236,29.60804305308898,2,0.38999999999999996,1187.712638312219,2,0.056666666666666664,0.6666666666666666,0.27666666666666667,BAMS150,two_stage
79,10418,118.78851235484,29.468352794387695,3,0.7033333333333334,1178.0793320998228,3,0.11,0.07666666666666666,0.8133333333333334,BAMS150,two_stage
80,13515,119.6463140835924,29.760035971596732,3,0.38,1174.7482395364955,3,0.29333333333333333,0.03333333333333333,0.6733333333333333,BAMS150,two_stage
81,6929,119.70784967812992,29.776565859201863,2,0.19666666666666666,1172.3594674903761,2,0.4,0.5966666666666667,0.0033333333333333335,BAMS150,two_stage
82,3348,119.88796168788072,30.279262616462088,1,0.4466666666666667,1172.2006366238734,1,0.7233333333333334,0.27666666666666667,0.0,BAMS150,two_stage
83,2972,120.19284826330905,30.246296482373964,1,0.6933333333333334,1171.6564365814863,1,0.8166666666666667,0.12333333333333334,0.06,BAMS150,two_stage
84,8228,119.34466035642782,30.04049113235322,2,0.6333333333333333,1171.600867638333,2,0.18333333333333332,0.8166666666666667,0.0,BAMS150,two_stage
85,11079,119.04138797558088,29.510304017098505,3,0.6766666666666666,1158.6405412749953,3,0.14,0.043333333333333335,0.8166666666666667,BAMS150,two_stage
86,14733,120.16913476390684,30.308099622974716,3,0.20666666666666672,1155.1747398477662,3,0.39666666666666667,0.0,0.6033333333333334,BAMS150,two_stage
87,13644,118.84052330952736,29.849690657377316,3,0.71,1152.707671090732,3,0.11666666666666667,0.056666666666666664,0.8266666666666667,BAMS150,two_stage
88,5759,118.8824745322382,29.485961784447746,2,0.68,1150.7471080806806,2,0.13,0.81,0.06,BAMS150,two_stage
89,719,119.55082243453283,29.8532846928264,1,0.24666666666666665,1144.7168173515352,1,0.6233333333333333,0.37666666666666665,0.0,BAMS150,two_stage
90,6836,119.08791869507355,29.752852359799636,2,0.6633333333333333,1141.9795386569049,2,0.16666666666666666,0.83,0.0033333333333333335,BAMS150,two_stage
91,6251,119.1327460379639,29.60984007081352,2,0.2966666666666667,1141.0190202475,2,0.3333333333333333,0.63,0.03666666666666667,BAMS150,two_stage
92,9910,120.08963345122493,30.452547742500048,2,0.41333333333333333,1136.9558261835766,2,0.29333333333333333,0.7066666666666667,0.0,BAMS150,two_stage
93,2532,120.51740839258514,30.20838520521756,1,0.6133333333333334,1132.6443470801944,1,0.8,0.18666666666666668,0.013333333333333334,BAMS150,two_stage
94,9633,119.87502583572468,30.356338178170887,2,0.5033333333333333,1132.038582454255,2,0.08333333333333333,0.71,0.20666666666666667,BAMS150,two_stage
95,601,119.67002758299462,29.790491631791777,1,0.5266666666666666,1131.2233542372155,1,0.7433333333333333,0.04,0.21666666666666667,BAMS150,two_stage
96,10379,118.76102199684546,29.4649415820818,3,0.6333333333333333,1131.076365398497,3,0.14,0.08666666666666667,0.7733333333333333,BAMS150,two_stage
97,2657,119.70434482470196,30.220246414019726,1,0.6766666666666666,1122.875411913542,1,0.8366666666666667,0.0033333333333333335,0.16,BAMS150,two_stage
98,2795,120.52477482752542,30.23264271494831,1,0.5633333333333334,1121.2282975936018,1,0.78,0.21666666666666667,0.0033333333333333335,BAMS150,two_stage
99,4,119.07372537642044,29.249883597375153,1,0.3466666666666667,1120.384845555138,1,0.6733333333333333,0.32666666666666666,0.0,BAMS150,two_stage
100,622,119.72581539627426,29.80171964824435,1,0.6799999999999999,1119.7339474205653,1,0.84,0.16,0.0,BAMS150,two_stage
101,10026,119.35418053717692,29.304052756972418,3,0.47000000000000003,1116.7264755361712,3,0.23333333333333334,0.06333333333333334,0.7033333333333334,BAMS150,two_stage
102,8262,119.15439497357836,30.048307936499903,2,0.37999999999999995,1114.1566584223422,2,0.31,0.69,0.0,BAMS150,two_stage
103,2333,119.679819768908,30.19302360208844,1,0.45666666666666667,1112.8963353977658,1,0.7266666666666667,0.27,0.0033333333333333335,BAMS150,two_stage
104,7863,120.0057310058033,29.970514459521485,2,0.25333333333333335,1107.9829022709014,2,0.37333333333333335,0.6266666666666667,0.0,BAMS150,two_stage
105,442,119.5350996442184,29.629424442640257,1,0.5,1107.1325732800979,1,0.75,0.25,0.0,BAMS150,two_stage
106,13655,119.59699642594128,29.865859357797117,3,0.30000000000000004,1106.6961752205318,3,0.35,0.0,0.65,BAMS150,two_stage
107,7510,119.60696697589675,29.893528079833747,2,0.5933333333333334,1106.0122004592054,2,0.16666666666666666,0.76,0.07333333333333333,BAMS150,two_stage
