system:index,Original_ID,B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,.geo
00000000000000002e89_0,11913,196.4999999999999,8.48528137423857,158.66666666666663,9.428090415820634,851.2222222222218,22.303600993651152,1145.333333333333,17.21110752456745,1023.333333333333,3.851406669430448,429.61111111111103,17.999657061205337,3,0.7071226,0.0118439760025261,-0.3723128,0.0071931460758364,-0.4088503,0.0171376636976059,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002eae_0,11950,742.6666666666663,218.08420901620136,674.9999999999998,231.41197030404456,935.444444444444,83.01688062759152,1153.1111111111109,65.61409815385043,1027.1111111111109,111.327539214941,764.1666666666665,363.9297856577404,3,0.2311252,0.1069276292948173,0.015979473,0.1064954594579449,-0.18740287,0.1604274343927986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003056_0,12374,112.4444444444444,6.6141449621433726,89.77777777777777,3.965904066127812,912.9999999999995,23.12646391762765,1235.1111111111109,5.95248677153844,1072.1111111111109,27.93820341175236,674.1666666666665,18.95608961081724,3,0.8331308,0.0095141819358552,-0.714257,0.0112879464221818,-0.22778223,0.0230003673973803,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000031a0_0,12704,115.11111111111109,2.7666443551086397,83.1111111111111,4.35748256691726,879.222222222222,14.077387524189948,1180.8888888888887,12.827439724140246,1010.4444444444442,4.969039949997218,483.33333333333314,6.236095644623235,3,0.82232434,0.0053457296571401,-0.61531025,0.0072108515632144,-0.3528921,0.0050125136804832,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003410_0,13328,138.4444444444444,22.529541648990108,113.88888888888886,15.40883184298642,885.222222222222,5.940029513169942,1172.6666666666663,15.77621275493231,1079.3333333333333,13.630032200173916,626.2222222222221,14.187457510677458,3,0.7891566,0.0312426368792265,-0.6395158,0.0415344452054134,-0.26572338,0.0095165993345385,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003416_0,13334,135.22222222222217,5.137612454087577,104.11111111111109,6.805952369383815,875.1111111111107,10.86732558783946,1141.7777777777774,10.086049527033584,984.444444444444,18.469862004603954,562.8888888888888,14.510107162821186,3,0.7882233,0.0077497042560822,-0.6125637,0.0129086041741027,-0.27247018,0.0122421297576468,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000347a_0,13434,164.3333333333333,4.0276819911981905,139.88888888888886,4.62948147911088,879.8888888888886,11.129983971681542,1132.333333333333,7.916228058025278,980.5,6.666666666666667,416.55555555555543,5.1014401258887245,3,0.7465632,0.0040673744598004,-0.43422106,0.0115820431879553,-0.4036786,0.0044540978770904,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003555_0,13653,186.88888888888883,45.5959170795038,143.77777777777774,35.84465798655136,871.8888888888886,19.266807637572484,1178.8888888888885,24.42423406939205,1021.5555555555552,25.276739905432635,592.6666666666665,72.25110533564329,3,0.7277707,0.0605897722896563,-0.5253657,0.0759803642993444,-0.26776904,0.062430635825111,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000035dc_0,13788,93.99999999999996,2.8284271247461903,74.66666666666666,2.3570226039551585,914.5555555555552,15.542851955595449,1205.9999999999998,17.048949136725895,974.5555555555552,10.605146665767812,518.1111111111109,8.94979136249054,3,0.85539937,0.0031720509942693,-0.69277894,0.0111977816267201,-0.30582213,0.0054456670475972,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000035e0_0,13792,143.4444444444444,6.6057401151676745,111.33333333333331,1.5275252316519468,868.1666666666663,18.093890927296123,1135.444444444444,10.350642611408858,1049.4999999999995,10.352133435513023,378.4444444444444,4.284626552146745,3,0.7757338,0.0084763475851395,-0.45048153,0.0186583382672431,-0.46992686,0.006338430876349,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000369e_0,13982,110.77777777777774,1.7497795275583856,79.66666666666664,1.247219128924647,896.333333333333,9.249624617007738,1120.222222222222,20.3403145271103,1046.4444444444443,6.378977819734786,653.2222222222222,7.927137325216068,3,0.8199783,0.0036948633864782,-0.7099568,0.0065460453127619,-0.23136285,0.0079880693689219,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000037ba_0,14266,83.66666666666664,0.816496580927726,73.77777777777776,1.0304020550550346,875.4444444444441,5.871042139386,1171.7777777777776,4.565030796488179,1031.5555555555554,10.40417769841634,646.6666666666665,6.683312551921141,3,0.8667131,0.0012857703697977,-0.77086496,0.0027892876794178,-0.22932987,0.0077405814209388,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003867_0,14439,122.66666666666666,2.943920288775949,111.66666666666664,6.863753427324667,893.5555555555553,9.685167481039214,1202.6666666666663,12.036980056845191,1059.9999999999998,18.475208614068023,645.7777777777777,7.299585646958203,3,0.8149062,0.0031083286744976,-0.68077374,0.004629926196187,-0.24277692,0.0079947643034462,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000039ed_0,14829,101.77777777777774,1.8121673811446528,87.88888888888887,1.6629588385662502,886.7777777777775,11.554487130095916,1188.8888888888885,16.54921578836244,1051.1111111111106,7.062332703136023,631.9999999999999,11.86966254317657,3,0.84228843,0.0015874805450921,-0.7225516,0.0049200227427411,-0.24905503,0.0100450563778863,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a7e_0,14974,126.88888888888889,3.142696805273316,120.55555555555554,3.0590888662079867,901.222222222222,19.14725264759055,1197.5555555555554,11.304975415089563,1108.444444444444,11.615230529218548,659.2222222222222,14.527963669938606,3,0.8084019,0.0038297647983998,-0.6771202,0.0076672250760275,-0.25420842,0.0067722655120168,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000395e_0,14686,90.88888888888889,0.3928371006594217,65.0,0.0,889.9444444444442,8.070675465480743,1146.333333333333,6.79869268479038,839.6666666666665,5.212165257037297,314.49999999999994,5.883120864907597,3,0.85307324,0.0006892838694263776,-0.551498,0.0071975290183148,-0.45505384,0.0066808621530479,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000294f_0,10575,169.4444444444444,2.832788618662595,124.11111111111109,1.5947444549336964,889.6666666666664,9.74394398816231,1187.9999999999998,2.8284271247461903,1029.3888888888887,25.276007264000075,422.27777777777766,4.230255515732981,3,0.7503537,0.0037464220285469,-0.42729747,0.0066163754472529,-0.4180418,0.0118807003158826,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002dcf_0,11727,176.49999999999994,2.2484562605386733,152.16666666666663,6.3552253216458725,886.833333333333,8.825468196582484,1189.444444444444,15.861281376785334,1091.7777777777776,8.586524038385637,441.7222222222221,4.217102158743395,3,0.74153775,0.0043450605883132,-0.42899975,0.0065491474260604,-0.42390463,0.0029694663591743,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003010_0,12304,88.33333333333329,0.2357022603955158,69.66666666666664,1.8856180831641267,895.944444444444,6.08022497959131,1139.1111111111106,7.23332479944244,843.9444444444442,6.9977950671941045,321.99999999999994,1.9578900207451215,3,0.8560637,0.0010621727355491,-0.5694448,0.0026493934178479,-0.4476475,0.002727990273129,"{""type"":""MultiPoint"",""coordinates"":[]}"
