PointID,Original_ID,lon,lat,Class,margin,BoundaryScore,RF_Pred,prob_1,prob_2,prob_3,Method,Rule
1,1134,117.41919502914052,31.990938645357016,1,0.1333333333333333,651.7134567518432,1,0.5666666666666667,0.43333333333333335,0.0,Top150,min_margin
2,978,117.10182023926107,32.02094237584661,1,0.15999999999999998,818.5562765925489,1,0.58,0.42,0.0,Top150,min_margin
3,8761,116.8900873267941,31.625773482362433,2,0.15999999999999998,563.353123191957,2,0.0,0.58,0.42,Top150,min_margin
4,7336,117.50893672602405,32.218212412239254,2,0.16666666666666669,50.52939052010801,2,0.0,0.5833333333333334,0.4166666666666667,Top150,min_margin
5,14488,116.85101061193492,31.949526310759108,3,0.16666666666666674,296.2939877652243,3,0.3933333333333333,0.04666666666666667,0.56,Top150,min_margin
6,6156,117.09759815742572,31.964887502117552,2,0.18666666666666665,423.7816330312488,2,0.006666666666666667,0.59,0.4033333333333333,Top150,min_margin
7,1657,117.16083955342772,32.465249115372124,1,0.1866666666666667,554.8835160847011,1,0.5933333333333334,0.4066666666666667,0.0,Top150,min_margin
8,6011,117.50336717126252,31.65523822368155,2,0.1866666666666667,109.93020562119845,2,0.0,0.5933333333333334,0.4066666666666667,Top150,min_margin
9,13606,117.42763919281124,31.770492074634085,3,0.1866666666666667,741.1218223091926,3,0.4066666666666667,0.0,0.5933333333333334,Top150,min_margin
10,7408,116.85640050363962,31.67823509495501,2,0.19666666666666666,321.1284967459234,2,0.0033333333333333335,0.5966666666666667,0.4,Top150,min_margin
11,5785,117.40607962599236,31.99650820011856,2,0.19999999999999996,425.710796975431,2,0.0,0.6,0.4,Top150,min_margin
12,5320,117.44731229753344,31.776331123980864,2,0.21333333333333337,854.2860431972945,2,0.3933333333333333,0.6066666666666667,0.0,Top150,min_margin
13,8607,117.58205959015136,32.08166848905309,2,0.21333333333333337,88.75611242406568,2,0.0,0.6066666666666667,0.3933333333333333,Top150,min_margin
14,1174,117.84176253879032,32.02875771881845,1,0.21999999999999997,697.6558093736874,1,0.61,0.39,0.0,Top150,min_margin
15,8248,117.1966823332641,32.5815809446656,2,0.21999999999999997,36.6215211108716,2,0.0,0.61,0.39,Top150,min_margin
16,8589,117.3341245717344,31.975128296356512,2,0.22333333333333333,277.6908796699189,2,0.38666666666666666,0.61,0.0033333333333333335,Top150,min_margin
17,4543,116.98063750743336,32.54672631164176,1,0.22666666666666663,307.6415784333082,1,0.6133333333333333,0.38666666666666666,0.0,Top150,min_margin
18,5062,117.14952078084782,31.969738404651796,2,0.22666666666666663,970.1624403539718,2,0.38666666666666666,0.6133333333333333,0.0,Top150,min_margin
19,5809,117.397276136208,32.15515067929407,2,0.22666666666666663,56.84765545429664,2,0.0,0.6133333333333333,0.38666666666666666,Top150,min_margin
20,8584,116.86709045552064,31.906497008649783,2,0.22666666666666663,1170.0409358670645,2,0.38666666666666666,0.6133333333333333,0.0,Top150,min_margin
21,9106,117.27339845852792,31.90820380768961,2,0.22666666666666663,398.11400345003256,2,0.38666666666666666,0.6133333333333333,0.0,Top150,min_margin
22,10070,117.1388308289668,32.34424604660123,3,0.23000000000000004,116.64702179179463,3,0.37333333333333335,0.023333333333333334,0.6033333333333334,Top150,min_margin
23,5808,117.32038034788737,32.21165471066519,2,0.23333333333333328,602.7536145433389,2,0.006666666666666667,0.6133333333333333,0.38,Top150,min_margin
24,2222,117.63245507759048,31.92634977642882,1,0.23333333333333334,915.9679947832826,1,0.6166666666666667,0.38333333333333336,0.0,Top150,min_margin
25,6028,117.21743341632728,32.44485735842261,2,0.23333333333333334,639.5512585500755,2,0.38333333333333336,0.6166666666666667,0.0,Top150,min_margin
26,7324,117.24465236943608,31.696740389807875,2,0.23333333333333334,559.6006733173517,2,0.38333333333333336,0.6166666666666667,0.0,Top150,min_margin
27,8144,117.49258738785308,32.11688244819057,2,0.23333333333333334,461.0006657749975,2,0.0,0.6166666666666667,0.38333333333333336,Top150,min_margin
28,5624,117.0854709010901,31.860233771517628,2,0.23666666666666664,798.1193633830048,2,0.37666666666666665,0.6133333333333333,0.01,Top150,min_margin
29,3264,117.6453908176818,32.19234093205662,1,0.24,519.4970463461995,1,0.62,0.38,0.0,Top150,min_margin
30,7643,117.2318962924016,32.174374626374224,2,0.24,1035.3226889036616,2,0.38,0.62,0.0,Top150,min_margin
31,8767,117.1433224053874,31.721084734007512,2,0.24,622.384753118267,2,0.38,0.62,0.0,Top150,min_margin
32,9140,117.36035537803068,32.0223796803012,2,0.24666666666666665,265.95242787890686,2,0.37666666666666665,0.6233333333333333,0.0,Top150,min_margin
33,5623,117.20836043195766,31.76644965585555,2,0.2466666666666667,950.5310987009939,2,0.37,0.6166666666666667,0.013333333333333334,Top150,min_margin
