system:index,Original_ID,B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,.geo
00000000000000003525_0,13605,1881.6095238095236,112.30202555301663,1255.6666666666663,82.96719565922157,664.7888888888888,47.03406435634064,987.448148148148,65.49390153705968,936.9195767195764,92.95809258095024,2311.37037037037,273.2998458232671,3,-0.3111004,0.0461783727512709,-0.099407844,0.0577281103389717,0.4182759,0.0903829530019012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003026_0,12326,1890.1222222222216,118.46715229480291,1385.629629629629,131.1948832603234,704.2907407407406,77.14333905104922,1029.7407407407404,73.12116239212034,1031.3981481481478,132.4946643333888,2093.3222222222216,144.3594570490823,3,-0.2944399,0.0392619846002973,-0.050664898,0.0566378534855748,0.3410465,0.0610648731041648,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ae2_0,10978,138.88888888888883,0.2078698548173174,109.16666666666664,1.9293061504650375,628.3333333333333,9.303523824635242,866.9444444444442,4.146246257118403,627.6666666666665,5.01663898109747,274.0555555555555,2.3027090862298136,3,0.7238287,0.0011612004801083,-0.3273048,0.0033124105485993,-0.39214686,0.0033974417936675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c02_0,11266,178.7222222222222,8.547615363074222,148.4444444444444,8.70965123821601,618.7777777777776,5.691665988828694,908.6111111111107,4.954110402136261,621.8888888888887,9.785981407032049,253.38888888888883,5.221631172226165,3,0.671364,0.0130645847826819,-0.1731932,0.0164778528394499,-0.42098492,0.0108580756825483,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003090_0,12432,1100.6666666666663,479.6540999048747,645.3333333333331,279.7785830894773,621.8333333333331,66.24365797736583,889.9999999999997,96.01735954156068,850.1666666666663,94.31271859557908,1226.6666666666663,568.0674353552675,3,-0.06056003,0.2228616842639283,-0.041802164,0.1220373704549375,0.121892504,0.2654794995464755,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000030a0_0,12448,101.9444444444444,2.650413431528057,72.33333333333331,0.7453559924999299,614.9999999999998,9.87983355685262,898.9999999999999,7.926747967062743,703.3888888888887,19.52175108518983,368.5555555555555,4.34897462017387,3,0.7963098,0.0047324626860554,-0.56665844,0.0102325956386241,-0.31212622,0.0164011096963089,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003215_0,12821,167.7222222222222,13.339813240220094,121.7222222222222,9.021921177243556,616.6666666666666,9.57427107756338,945.6111111111107,10.76717691716095,713.7777777777776,5.31826575279291,268.1666666666666,7.3484692283495345,3,0.6988944,0.0208873299736313,-0.23147735,0.0313149947089783,-0.45384037,0.0134153804097814,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002df2_0,11762,224.72222222222217,55.96383311821977,175.99999999999997,43.12836138268594,624.2222222222222,4.565030796482512,889.5555555555552,4.511986778718997,678.1666666666666,10.82178872049862,306.4999999999999,7.137537701787952,3,0.6004112,0.0771675365702324,-0.16577153,0.1056955488632789,-0.37743154,0.0138589931979509,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003768_0,14184,124.16666666666664,4.249182927993988,105.38888888888886,2.7766664443555436,621.6666666666666,7.3181661333667165,844.7777777777775,5.513171657806517,611.2222222222221,7.047896104949838,243.94444444444431,1.3833221775553426,3,0.74372554,0.0080324407608004,-0.32555866,0.0148170131439063,-0.42945084,0.004242453505979,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000271d_0,10013,106.79991645781116,0.9835736186313286,103.1805996472663,8.710174446212026,623.541405508072,2.0361071210430106,905.2753527336856,11.876530155538209,654.1197089947088,4.95141626392233,453.4649250440915,8.535244478668508,3,0.7889241,0.0027911991581075,-0.6186666,0.0066207947065738,-0.18122119,0.0089659968561711,"{""type"":""MultiPoint"",""coordinates"":[]}"
