PointID,Original_ID,lon,lat,Class,margin,BoundaryScore,RF_Pred,prob_1,prob_2,prob_3,Method
25,464,113.07359484221232,28.180195378593595,1,0.48,1370.337891889444,1,0.74,0.26,0.0,BAMS150
26,5561,112.48403052124468,28.080931539698387,2,0.5933333333333333,1368.6691340801333,2,0.20333333333333334,0.7966666666666666,0.0,BAMS150
27,8414,113.60360085984284,28.428310060067407,2,0.30000000000000004,1367.0243965033198,2,0.35,0.65,0.0,BAMS150
28,4050,112.97406150873188,28.236968904549947,1,0.37333333333333335,1324.1346543423622,1,0.6633333333333333,0.04666666666666667,0.29,BAMS150
29,5441,112.60314712791892,27.892195498504876,2,0.5566666666666666,1320.5598053717144,2,0.21666666666666667,0.7733333333333333,0.01,BAMS150
30,9532,112.43695880035682,28.2118160765946,2,0.36666666666666664,1316.5291265110031,2,0.31,0.6766666666666666,0.013333333333333334,BAMS150
31,6003,112.98043954724912,28.06628900056724,2,0.4066666666666667,1314.2182732138797,2,0.25666666666666665,0.6633333333333333,0.08,BAMS150
32,6236,112.80104598501046,28.214331359390137,2,0.5833333333333333,1308.9384817558246,2,0.17,0.7533333333333333,0.07666666666666666,BAMS150
33,5268,112.79889002832856,28.4973905054162,2,0.48,1304.1689335614315,2,0.26,0.74,0.0,BAMS150
34,9493,113.13818371114051,28.134650793688735,2,0.4266666666666667,1271.548206066172,2,0.2866666666666667,0.7133333333333334,0.0,BAMS150
35,2540,112.99669905389167,28.294910240375657,1,0.4633333333333333,1268.1252002418685,1,0.73,0.26666666666666666,0.0033333333333333335,BAMS150
36,3273,112.73205537119009,28.0238885191568,1,0.52,1263.9002678059371,1,0.76,0.24,0.0,BAMS150
37,9938,112.581138403458,28.05658719549875,2,0.39999999999999997,1235.0324633610371,2,0.3,0.7,0.0,BAMS150
38,5080,113.4086664431889,28.344856570172706,2,0.5666666666666667,1211.0683367899935,2,0.21666666666666667,0.7833333333333333,0.0,BAMS150
39,4047,112.11167883597714,27.92498400637524,1,0.4666666666666667,1200.3302653110652,1,0.73,0.2633333333333333,0.006666666666666667,BAMS150
40,7153,112.1542589804444,28.033410661168464,2,0.2766666666666666,1197.6965300476513,2,0.3566666666666667,0.6333333333333333,0.01,BAMS150
41,11906,112.97837342209566,28.377195920401007,3,0.34,1189.555747344077,3,0.3233333333333333,0.013333333333333334,0.6633333333333333,BAMS150
42,1926,112.52957510614954,28.105635210011673,1,0.4066666666666667,1187.2657587666704,1,0.7033333333333334,0.2966666666666667,0.0,BAMS150
43,11141,112.7758033255267,28.44744417561915,3,0.41333333333333333,1182.449391008049,3,0.28,0.02666666666666667,0.6933333333333334,BAMS150
44,1452,113.10979694816234,28.41968623333986,1,0.57,1178.3501603852592,1,0.7833333333333333,0.21333333333333335,0.0033333333333333335,BAMS150
45,1537,113.50523533623176,28.24029267110119,1,0.56,1173.405434792169,1,0.78,0.22,0.0,BAMS150
46,5654,112.58787576808888,28.325273296978896,2,0.24666666666666665,1169.98640747192,2,0.37333333333333335,0.62,0.006666666666666667,BAMS150
47,8050,113.22469147300124,28.48373611309758,2,0.5733333333333333,1168.1196209611687,2,0.19,0.7633333333333333,0.04666666666666667,BAMS150
48,10234,113.16944508302788,28.06682798973771,3,0.5,1166.1267204671494,3,0.22,0.06,0.72,BAMS150
49,5127,112.45438611686872,28.100245318306957,2,0.30000000000000004,1162.7272015442782,2,0.06666666666666667,0.6166666666666667,0.31666666666666665,BAMS150
50,7719,113.74975675656908,28.29805434387008,2,0.44333333333333336,1158.7179537065558,2,0.2733333333333333,0.7166666666666667,0.01,BAMS150
51,7241,112.68390567196128,28.0682652941923,2,0.39999999999999997,1155.318044213643,2,0.3,0.7,0.0,BAMS150
52,6705,112.90785567229229,28.10222161193202,2,0.5333333333333333,1150.0233537899235,2,0.23,0.7633333333333333,0.006666666666666667,BAMS150
53,10171,113.3357232421184,28.32698009601873,3,0.5033333333333334,1146.9782747787808,3,0.16333333333333333,0.16666666666666666,0.67,BAMS150
54,4048,113.19010633456264,28.424896461987753,1,0.49333333333333335,1142.8904271434224,1,0.7466666666666667,0.25333333333333335,0.0,BAMS150
55,282,112.99229730899953,28.220170408736912,1,0.5533333333333333,1136.9331852690323,1,0.7733333333333333,0.22,0.006666666666666667,BAMS150
56,9893,112.32736433569424,28.23427395869759,2,0.3733333333333333,1135.475601761721,2,0.31333333333333335,0.6866666666666666,0.0,BAMS150
57,6515,113.92888082422252,28.230411202975876,2,0.4533333333333333,1134.394109733707,2,0.03333333333333333,0.71,0.25666666666666665,BAMS150
58,7626,113.33635206281728,28.148844175177825,2,0.5533333333333333,1132.344844308741,2,0.22,0.7733333333333333,0.006666666666666667,BAMS150
59,10360,112.64330182111908,28.466488459642488,3,0.33666666666666667,1129.2399920094347,3,0.056666666666666664,0.30333333333333334,0.64,BAMS150
60,9661,111.97944682615474,28.203192249867055,2,0.49333333333333335,1119.344233293521,2,0.25333333333333335,0.7466666666666667,0.0,BAMS150
61,1013,113.11231223095788,28.297066197057543,1,0.48,1114.4249033664767,1,0.74,0.26,0.0,BAMS150
62,6178,112.79583575636256,28.473674981915444,2,0.55,1111.1370509375467,2,0.22333333333333333,0.7733333333333333,0.0033333333333333335,BAMS150
63,13792,113.08976451732649,28.109677628790212,3,0.24333333333333335,1109.0255223714807,3,0.37666666666666665,0.0033333333333333335,0.62,BAMS150
64,12454,112.8366192702616,28.356983826508316,3,0.3833333333333333,1108.2499389146128,3,0.30666666666666664,0.0033333333333333335,0.69,BAMS150
65,2504,112.94055434863422,28.22187720777674,1,0.42000000000000004,1104.6220286695318,1,0.6833333333333333,0.05333333333333334,0.2633333333333333,BAMS150
66,6407,112.84353629794931,28.089645197954347,2,0.2566666666666667,1102.7781513995699,2,0.37,0.6266666666666667,0.0033333333333333335,BAMS150
67,5804,113.06254556421766,28.282693152511634,2,0.5266666666666667,1090.0057989631093,2,0.23,0.7566666666666667,0.013333333333333334,BAMS150
68,8239,113.2824531457701,28.38878418756615,2,0.32666666666666666,1087.996545773995,2,0.33666666666666667,0.6633333333333333,0.0,BAMS150
69,737,112.46283028053946,28.257899650669938,1,0.5833333333333334,1086.013496075193,1,0.79,0.20666666666666667,0.0033333333333333335,BAMS150
70,5000,112.59955386678244,27.935314632142617,2,0.3733333333333333,1080.857327778493,2,0.31333333333333335,0.6866666666666666,0.0,BAMS150
71,4271,112.97442083484552,28.208222815458125,1,0.5633333333333334,1077.746703371173,1,0.78,0.21666666666666667,0.0033333333333333335,BAMS150
72,1335,113.05499971583104,28.273530336613614,1,0.5033333333333334,1073.8939595242125,1,0.7466666666666667,0.01,0.24333333333333335,BAMS150
73,34,113.10314941505986,28.295539061074543,1,0.5633333333333332,1072.5966810027026,1,0.7533333333333333,0.19,0.056666666666666664,BAMS150
74,3487,112.52670049724036,28.252869085078864,1,0.5133333333333334,1072.5216345516674,1,0.7566666666666667,0.24333333333333335,0.0,BAMS150
75,7355,113.13854303725417,28.13483045674556,2,0.5366666666666666,1071.698164525606,2,0.19333333333333333,0.73,0.07666666666666666,BAMS150
76,4053,112.09829393824376,28.10689285140944,1,0.5466666666666666,1070.3498867480648,1,0.7733333333333333,0.22666666666666666,0.0,BAMS150
77,9271,112.38162257885506,28.15144928950177,2,0.20999999999999996,1069.3554837167053,2,0.39,0.6,0.01,BAMS150
78,10273,112.48465934194355,28.224302659043865,3,0.3633333333333333,1061.7994801375417,3,0.2833333333333333,0.07,0.6466666666666666,BAMS150
79,4401,112.62111343360132,28.42615410338552,1,0.4733333333333333,1058.8632400885406,1,0.7333333333333333,0.26,0.006666666666666667,BAMS150
80,1254,112.48816277155164,28.255474199402812,1,0.43333333333333335,1056.5008579846854,1,0.7133333333333334,0.28,0.006666666666666667,BAMS150
81,4370,112.75613022080448,28.468824079381196,1,0.52,1056.1312606274907,1,0.76,0.24,0.0,BAMS150
82,6997,112.34551030443345,28.165103681820387,2,0.24,1044.2038757427129,2,0.38,0.62,0.0,BAMS150
83,9408,113.0441301008932,28.29949164832467,2,0.37333333333333335,1042.3933009896539,2,0.31,0.6833333333333333,0.006666666666666667,BAMS150
84,1743,113.0147551911025,28.24397576376608,1,0.34666666666666673,1041.0150567183293,1,0.67,0.006666666666666667,0.3233333333333333,BAMS150
85,3382,112.3270050095806,27.979421912592883,1,0.5933333333333334,1038.3278142801814,1,0.77,0.17666666666666667,0.05333333333333334,BAMS150
86,10976,112.70034484166068,28.4763699277678,3,0.5666666666666667,1037.7878366067343,3,0.18666666666666668,0.06,0.7533333333333333,BAMS150
87,9321,112.8817146975244,28.265355667528127,2,0.4366666666666667,1035.672439485737,2,0.27666666666666667,0.7133333333333334,0.01,BAMS150
88,6932,112.72001794638288,28.48149032488728,2,0.4133333333333334,1028.071598916865,2,0.29,0.7033333333333334,0.006666666666666667,BAMS150
89,5774,113.44585669595143,28.433250794130064,2,0.45333333333333325,1024.7467793372334,2,0.07333333333333333,0.69,0.23666666666666666,BAMS150
90,901,112.978014095982,28.237148567606773,1,0.4,1023.3627766092459,1,0.6833333333333333,0.03333333333333333,0.2833333333333333,BAMS150
91,6934,112.943339126015,27.987955907792017,2,0.39666666666666667,1019.844607266314,2,0.3,0.6966666666666667,0.0033333333333333335,BAMS150
92,9579,113.74625332696102,28.100514812892193,2,0.5933333333333333,1018.6709665719279,2,0.2,0.7933333333333333,0.006666666666666667,BAMS150
93,12868,112.65201547937502,28.32590211767778,3,0.35333333333333333,1018.2525934777805,3,0.32,0.006666666666666667,0.6733333333333333,BAMS150
94,8258,113.21013876539848,28.53260446455368,2,0.55,1016.3988144213245,2,0.22,0.77,0.01,BAMS150
95,6223,113.47307564906028,28.024697002912507,2,0.35333333333333333,1016.1324715472074,2,0.3233333333333333,0.6766666666666666,0.0,BAMS150
96,7827,112.97109706829428,28.324824139336837,2,0.5066666666666666,1015.7154334941201,2,0.24333333333333335,0.75,0.006666666666666667,BAMS150
97,9432,112.32278292774522,27.963072574421908,2,0.5066666666666666,1012.4664880094953,2,0.24666666666666667,0.7533333333333333,0.0,BAMS150
98,2609,112.83473280816494,28.168786774485277,1,0.4766666666666666,1012.4346901363459,1,0.7333333333333333,0.25666666666666665,0.01,BAMS150
99,14914,113.63072998142324,28.1404000115071,3,0.5933333333333333,1012.3401631455697,3,0.2,0.006666666666666667,0.7933333333333333,BAMS150
100,12286,112.62910843963,28.096023236471595,3,0.47,1008.6299814700517,3,0.13666666666666666,0.19666666666666666,0.6666666666666666,BAMS150
101,13352,112.58787576808888,28.185675101826725,3,0.42999999999999994,1005.7459059660864,3,0.26,0.05,0.69,BAMS150
102,5889,112.63656445648816,28.411062406612313,2,0.47333333333333333,1003.0242596603238,2,0.22333333333333333,0.6966666666666667,0.08,BAMS150
103,5768,114.15714273791728,28.380879013065897,2,0.5,1000.0507918458043,2,0.25,0.75,0.0,BAMS150
104,6204,113.46400266469068,28.221248387077857,2,0.5033333333333333,999.7005872472863,2,0.24,0.7433333333333333,0.016666666666666666,BAMS150
105,8426,113.53613738200546,28.119828591500763,2,0.3933333333333333,997.5165750163746,2,0.30333333333333334,0.6966666666666667,0.0,BAMS150
106,5216,113.90812974115936,28.389682502850267,2,0.5533333333333332,997.1885375940972,2,0.22333333333333333,0.7766666666666666,0.0,BAMS150
107,5225,113.30239574507756,28.511494055376875,2,0.5933333333333333,996.5146449827198,2,0.19333333333333333,0.7866666666666666,0.02,BAMS150
108,9574,113.11087492650329,28.04967016781103,2,0.49333333333333335,996.4308414062492,2,0.25333333333333335,0.7466666666666667,0.0,BAMS150
109,8708,112.7767016408108,28.413038700237376,2,0.5233333333333334,991.2420794993559,2,0.19,0.7133333333333334,0.09666666666666666,BAMS150
110,5852,113.6168060945194,27.950675823501054,2,0.36000000000000004,990.9314504772249,2,0.32,0.68,0.0,BAMS150
111,2357,112.04780861927624,28.02721228570804,1,0.47,990.3512900053327,1,0.7333333333333333,0.2633333333333333,0.0033333333333333335,BAMS150
112,393,112.91441337386634,27.99765771286051,1,0.3633333333333333,989.9294266537597,1,0.6766666666666666,0.31333333333333335,0.01,BAMS150
113,6907,112.90812516687753,28.201395619298815,2,0.51,989.6883833524633,2,0.03666666666666667,0.7366666666666667,0.22666666666666666,BAMS150
114,1475,112.80248328946504,28.46954273160849,1,0.56,988.1995448979394,1,0.78,0.22,0.0,BAMS150
115,5365,113.08688990841728,28.33829886859863,2,0.5933333333333333,985.5832304122066,2,0.20333333333333334,0.7966666666666666,0.0,BAMS150
116,3806,113.80293702138896,28.03835139523112,1,0.52,982.0106210677469,1,0.76,0.24,0.0,BAMS150
117,6599,113.2486764910872,28.562608195043275,2,0.44000000000000006,981.7206738448253,2,0.2733333333333333,0.7133333333333334,0.013333333333333334,BAMS150
118,2658,113.05104712858092,28.217565294412967,1,0.5266666666666666,981.0117707395966,1,0.7633333333333333,0.23666666666666666,0.0,BAMS150
119,1831,112.9855599443686,28.16914610059893,1,0.5833333333333334,978.3032490882289,1,0.7266666666666667,0.13,0.14333333333333334,BAMS150
120,6177,113.29314309765114,28.11237257464257,2,0.3533333333333334,978.1898905143285,2,0.2733333333333333,0.6266666666666667,0.1,BAMS150
121,10994,112.76637101504345,28.36219405515621,3,0.5566666666666666,976.4643792563427,3,0.17666666666666667,0.09,0.7333333333333333,BAMS150
122,7871,113.21337270042132,28.12512865167707,2,0.5133333333333333,974.55012155181,2,0.03333333333333333,0.74,0.22666666666666666,BAMS150
123,7469,112.76834730866852,28.339826004581635,2,0.4533333333333333,971.9795650588386,2,0.1,0.6766666666666666,0.22333333333333333,BAMS150
124,4886,112.88746391534276,28.219900914151676,1,0.5733333333333333,971.2761661555021,1,0.7766666666666666,0.20333333333333334,0.02,BAMS150
125,1346,112.94666289256624,28.14219664207534,1,0.5866666666666667,970.0569196736157,1,0.7933333333333333,0.20666666666666667,0.0,BAMS150
126,10031,112.79691373470352,28.27209303215902,3,0.5766666666666667,968.6402122850566,3,0.16333333333333333,0.09666666666666666,0.74,BAMS150
127,3354,113.67357962047576,28.253947063419808,1,0.4466666666666667,968.4640506520768,1,0.7233333333333334,0.27666666666666667,0.0,BAMS150
128,853,112.01115735568416,28.09575374188636,1,0.54,964.5519224260926,1,0.77,0.23,0.0,BAMS150
129,48,112.9508849744016,28.24478424752179,1,0.38666666666666666,963.3745610692235,1,0.6866666666666666,0.013333333333333334,0.3,BAMS150
130,5978,113.62551975277536,28.186932743224492,2,0.43333333333333335,959.1090991451706,2,0.28,0.7133333333333334,0.006666666666666667,BAMS150
131,4826,113.33239947556716,28.10626403071056,1,0.52,957.9400080319224,1,0.76,0.24,0.0,BAMS150
132,108,113.88082095652211,28.413308194822612,1,0.5166666666666667,955.3231899564482,1,0.7566666666666667,0.24,0.0033333333333333335,BAMS150
133,14590,112.4367791373,28.09952666607966,3,0.5,955.0436150531347,3,0.10666666666666667,0.19666666666666666,0.6966666666666667,BAMS150
134,7514,113.44944995708794,28.34018533069528,2,0.35333333333333333,954.9962544557611,2,0.3233333333333333,0.6766666666666666,0.0,BAMS150
135,8812,113.05787432474024,28.01903761662255,2,0.24666666666666665,954.9576525054727,2,0.37666666666666665,0.6233333333333333,0.0,BAMS150
136,1212,113.12264285672524,28.271284548403315,1,0.28333333333333327,953.2646430171679,1,0.6233333333333333,0.03666666666666667,0.34,BAMS150
137,12456,113.62713672028676,28.138333886353625,3,0.5233333333333333,952.9265759905662,3,0.23666666666666666,0.0033333333333333335,0.76,BAMS150
138,5393,112.8765943004049,27.971696401149455,2,0.4766666666666667,952.8637483547931,2,0.05,0.7133333333333334,0.23666666666666666,BAMS150
139,3068,112.15641493712629,27.99136950587167,1,0.28,950.8616688005941,1,0.64,0.36,0.0,BAMS150
140,13673,112.917826971946,28.076709457863025,3,0.4733333333333333,947.8914187274202,3,0.05333333333333334,0.23666666666666666,0.71,BAMS150
141,9368,113.29637703267396,28.201305787770405,2,0.4733333333333334,942.9034264500616,2,0.2633333333333333,0.7366666666666667,0.0,BAMS150
142,6642,112.52607167654148,28.06637883209565,2,0.4866666666666667,942.7239025177189,2,0.23666666666666666,0.7233333333333334,0.04,BAMS150
143,3106,112.9118980910708,28.236519746907888,1,0.5133333333333334,938.6371537095854,1,0.7566666666666667,0.0,0.24333333333333335,BAMS150
144,8589,113.21615747780208,28.12881174434196,2,0.5266666666666666,936.7453196693382,2,0.23333333333333334,0.76,0.006666666666666667,BAMS150
145,9373,112.5548177656333,28.027302117236452,2,0.4733333333333334,934.7341140630162,2,0.2633333333333333,0.7366666666666667,0.0,BAMS150
146,13875,112.611231965476,28.003227267622048,3,0.3666666666666667,934.5683880153746,3,0.30666666666666664,0.02,0.6733333333333333,BAMS150
147,3156,112.87398918608096,28.18872937379273,1,0.3866666666666666,933.4962470819429,1,0.69,0.006666666666666667,0.30333333333333334,BAMS150
148,309,112.72415019668983,28.46612913352884,1,0.48666666666666664,929.4165867941758,1,0.7433333333333333,0.25666666666666665,0.0,BAMS150
149,5410,113.14581939105553,28.206246521833062,2,0.3166666666666666,927.5163175936848,2,0.34,0.6566666666666666,0.0033333333333333335,BAMS150
150,6618,113.317756936436,28.28071685888657,2,0.3166666666666666,926.6735446720062,2,0.34,0.6566666666666666,0.0033333333333333335,BAMS150
