PointID,Original_ID,lon,lat,Class,margin,RF_Pred,prob_1,prob_2,prob_3
106,11456,112.64833238671014,28.32590211767778,3,0.31,3,0.33,0.03,0.64
107,635,112.10494147134624,28.15656968662125,1,0.3133333333333333,1,0.6566666666666666,0.3433333333333333,0.0
108,1441,112.83904472152872,28.247748687959383,1,0.3133333333333333,1,0.6566666666666666,0.3433333333333333,0.0
109,5930,113.19819117211968,28.3064985075408,2,0.3133333333333333,2,0.34,0.6533333333333333,0.006666666666666667
110,6672,112.64204417972132,28.229872213805404,2,0.3133333333333333,2,0.3433333333333333,0.6566666666666666,0.0
111,9908,113.16989424066992,28.17803942191171,2,0.3133333333333333,2,0.3433333333333333,0.6566666666666666,0.0
112,2783,112.90848449299116,28.20696517406036,1,0.31333333333333335,1,0.65,0.013333333333333334,0.33666666666666667
113,10422,112.91692865666188,28.34611421157047,3,0.31333333333333335,3,0.08,0.30333333333333334,0.6166666666666667
114,12387,112.83248701995464,28.39399441621404,3,0.3133333333333334,3,0.3233333333333333,0.04,0.6366666666666667
115,5410,113.14581939105553,28.206246521833062,2,0.3166666666666666,2,0.34,0.6566666666666666,0.0033333333333333335
116,5475,112.74912336158836,28.336053080388332,2,0.3166666666666666,2,0.023333333333333334,0.6466666666666666,0.33
117,6618,113.317756936436,28.28071685888657,2,0.3166666666666666,2,0.34,0.6566666666666666,0.0033333333333333335
118,7078,113.58581421721728,28.494875222620664,2,0.3166666666666666,2,0.0033333333333333335,0.6566666666666666,0.34
119,7623,112.28864694694867,28.19834134733281,2,0.31666666666666665,2,0.33666666666666667,0.6533333333333333,0.01
120,5929,112.55580591244583,28.236340083851065,2,0.31999999999999995,2,0.33666666666666667,0.6566666666666666,0.006666666666666667
121,7277,113.14671770633966,28.162588399024852,2,0.31999999999999995,2,0.006666666666666667,0.6566666666666666,0.33666666666666667
122,505,113.9762220396956,28.272272695215847,1,0.32,1,0.66,0.34,0.0
123,3213,112.5803299197023,27.99038135905914,1,0.32,1,0.66,0.34,0.0
124,3651,113.41755976450168,28.34611421157047,1,0.32,1,0.66,0.34,0.0
125,4044,112.88710458922912,28.130159217268137,1,0.32,1,0.66,0.34,0.0
126,4685,112.73205537119009,28.29931198526784,1,0.32,1,0.66,0.34,0.0
127,5100,113.44379057079796,28.350246461877425,2,0.32,2,0.0,0.66,0.34
128,5408,113.05374207443327,28.29041866395506,2,0.32,2,0.34,0.66,0.0
129,6636,112.78667294046454,28.484903922966936,2,0.32,2,0.34,0.66,0.0
130,6645,112.3579070553543,28.171032562695576,2,0.32,2,0.0,0.66,0.34
131,6741,112.83275651453988,28.281884668755925,2,0.32,2,0.34,0.66,0.0
132,9529,112.8727315446832,28.356804163451493,2,0.32,2,0.34,0.66,0.0
133,9755,112.08275308382848,27.972954042547222,2,0.32,2,0.34,0.66,0.0
134,9296,112.54394815069546,28.157827328019017,2,0.3233333333333333,2,0.33,0.6533333333333333,0.016666666666666666
135,9381,112.1685421934619,28.156210360507604,2,0.3233333333333333,2,0.3333333333333333,0.6566666666666666,0.01
136,10137,112.84075152056856,28.45202558356816,3,0.3233333333333333,3,0.03666666666666667,0.32,0.6433333333333333
137,12098,113.25424604584876,28.006101876531233,3,0.3233333333333333,3,0.29,0.09666666666666666,0.6133333333333333
138,9988,113.16764845245964,28.082368844152978,2,0.32333333333333336,2,0.33666666666666667,0.66,0.0033333333333333335
139,1399,113.83312041493538,28.305869686841916,1,0.32666666666666666,1,0.6633333333333333,0.33666666666666667,0.0
140,3055,112.87354002843892,28.31072058937616,1,0.32666666666666666,1,0.6633333333333333,0.33666666666666667,0.0
141,4129,112.94288996837294,28.057395679254455,1,0.32666666666666666,1,0.6633333333333333,0.33666666666666667,0.0
142,5629,113.8129981525711,28.339287015411163,2,0.32666666666666666,2,0.0,0.6633333333333333,0.33666666666666667
143,6945,112.7208264301386,28.269398086306666,2,0.32666666666666666,2,0.33666666666666667,0.6633333333333333,0.0
144,8239,113.2824531457701,28.38878418756615,2,0.32666666666666666,2,0.33666666666666667,0.6633333333333333,0.0
145,8758,113.02068407197768,28.073026365198135,2,0.32666666666666666,2,0.30666666666666664,0.6333333333333333,0.06
146,13428,112.3068827472163,28.14453226181405,3,0.32666666666666666,3,0.06,0.30666666666666664,0.6333333333333333
147,1813,112.95896981195868,28.155851034393955,1,0.33,1,0.66,0.33,0.01
148,2195,113.66594394056074,28.062246581788703,1,0.33,1,0.6633333333333333,0.3333333333333333,0.0033333333333333335
149,7741,113.50523533623176,28.290598327011885,2,0.33,2,0.3333333333333333,0.6633333333333333,0.0033333333333333335
150,8291,112.8818045290528,28.28664573976176,2,0.33,2,0.3333333333333333,0.6633333333333333,0.0033333333333333335
