Original_ID,system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,lat,lon,.geo,prob_1,prob_2,margin
2016,2016,1350.5,1127.5,474.0,581.0,505.0,1311.0,1,-0.39839503,0.014841255,0.4438326,30.449609280864745,114.38217071658924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.38217071658923,30.449609280864742]}",0.7733333333333333,0.22666666666666666,0.5466666666666666
2017,2017,2068.5,1756.0,950.0,1151.0,1269.0,1860.0,1,-0.28498214,0.053073693,0.18887824,30.33372660921332,114.27158810511412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.27158810511412,30.333726609213322]}",0.9733333333333334,0.023333333333333334,0.9500000000000001
2018,2018,2476.0,1801.0,808.0,1040.0,1060.0,2340.0,1,-0.40841866,0.028239202,0.3764706,30.900833048077978,114.77671078937452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.77671078937452,30.900833048077978]}",0.7666666666666667,0.23333333333333334,0.5333333333333334
2019,2019,1602.0,1332.0,780.0,938.0,963.0,1306.0,1,-0.26141733,0.10178817,0.15116791,30.77533840288648,114.26565922423892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.26565922423893,30.77533840288648]}",0.9433333333333334,0.04666666666666667,0.8966666666666667
2020,2020,2232.0,1744.0,1269.0,1484.0,1591.0,2163.5,1,-0.20129171,0.0155841205,0.15248369,30.47350446742232,114.27401355638123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.27401355638123,30.47350446742232]}",0.9533333333333334,0.043333333333333335,0.91
2021,2021,1392.1875,1101.1818181818182,753.0625,903.8,883.0,1644.6153846153843,1,-0.21271348,-0.08312291,0.30131775,30.6409504363822,114.21409592693048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.21409592693047,30.6409504363822]}",0.98,0.01,0.97
2022,2022,454.4,314.25,325.57142857142856,367.25,290.0,537.0,1,-0.10606706,-0.08331652,0.2986699,30.499555610661787,114.14052390516107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.14052390516107,30.499555610661787]}",0.7366666666666667,0.19666666666666666,0.54
2023,2023,2122.6666666666665,1693.5,1344.8333333333337,1606.6666666666667,1754.0,2578.0,1,-0.13836253,-0.09686569,0.19021237,30.544022217225702,114.15471728665015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.15471728665017,30.544022217225702]}",0.9233333333333333,0.07333333333333333,0.85
2024,2024,1447.3,1099.142857142857,816.5,943.2727272727273,973.0666666666668,1977.0,1,-0.21083955,-0.15468855,0.3403087,30.662869329314717,114.1714259509348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.17142595093479,30.662869329314717]}",0.95,0.043333333333333335,0.9066666666666666
2025,2025,1191.0,935.0,542.8125,777.6666666666666,584.0,1908.0,1,-0.20995598,-0.23136495,0.5313002,30.21110657293101,114.1488782373034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.14887823730339,30.21110657293101]}",0.7566666666666667,0.23,0.5266666666666667
2026,2026,2423.5,1989.5,968.5,1253.0,1336.0,2485.0,1,-0.31837344,-0.012529286,0.30070662,30.45149574296139,114.29521379708646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.29521379708646,30.45149574296139]}",0.9233333333333333,0.07666666666666666,0.8466666666666667
2027,2027,1167.5,838.5,434.0,574.0,466.5,1426.0,1,-0.34079817,-0.09967226,0.50700134,30.78854363756304,114.70340826219037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.70340826219037,30.788543637563038]}",0.8166666666666667,0.17,0.6466666666666666
2028,2028,966.0,967.0,905.0,929.0,946.0,1015.0,1,-0.019525066,-0.024734983,0.03518613,30.58121246998825,114.2880272748135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.2880272748135,30.58121246998825]}",0.9433333333333334,0.04,0.9033333333333333
2029,2029,1696.0,1592.5,738.0,919.0,1069.0,1544.0,1,-0.29713193,0.04691358,0.1817834,31.03019044899119,114.3970827503056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.39708275030561,31.03019044899119]}",0.9833333333333333,0.013333333333333334,0.97
2030,2030,1826.0,1672.5,1084.0,1309.0,1527.0,1784.0,1,-0.16491228,0.011634349,0.07762005,30.468024744189194,114.29647143848425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.29647143848423,30.468024744189194]}",0.98,0.016666666666666666,0.9633333333333333
2031,2031,2359.0,2133.0,784.0,976.0,1230.0,2144.0,1,-0.41469264,0.047745947,0.2708951,30.90604327672587,114.5518624737594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.5518624737594,30.90604327672587]}",0.9666666666666667,0.03333333333333333,0.9333333333333333
2032,2032,2150.5,1919.0,726.0,975.0,1424.0,2296.5,1,-0.37609982,-0.03283112,0.2345115,30.34450639262276,114.30994616774602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.30994616774602,30.34450639262276]}",0.8566666666666667,0.14333333333333334,0.7133333333333334
2033,2033,2167.0,1857.0,677.0,869.0,1076.0,2040.0,1,-0.42753622,0.030187782,0.309371,31.10798455259594,114.49760423059858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.49760423059858,31.10798455259594]}",0.8633333333333333,0.13666666666666666,0.7266666666666666
2034,2034,2158.5,1590.0,905.0,1149.0,1177.0,2612.0,1,-0.30521542,-0.09506341,0.37872788,30.39562053228916,114.47263106570009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.47263106570007,30.395620532289158]}",0.75,0.25,0.5
2035,2035,1211.5,1052.0,859.5,1020.0,1187.0,1455.0,1,-0.08581672,-0.091318205,0.101438306,30.48212829414987,114.2527234841476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.25272348414761,30.48212829414987]}",0.97,0.016666666666666666,0.9533333333333333
2036,2036,2669.5,2287.5,1145.0,1092.0,1288.0,2422.5,1,-0.41938058,0.048507463,0.30575395,30.465599292922068,113.86231566166926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.86231566166926,30.465599292922068]}",0.94,0.06,0.8799999999999999
2037,2037,2303.0,1888.0,742.5,951.0,960.5,2164.0,1,-0.41548863,0.031117082,0.38518164,30.40388503290306,114.29970537350704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.29970537350705,30.40388503290306]}",0.9133333333333333,0.08666666666666667,0.8266666666666667
2038,2038,2057.0,1897.8,1104.3333333333333,1248.8888888888887,1345.8333333333337,1654.5,1,-0.24444593,0.10844672,0.10287746,30.425803925835577,114.2202943023909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.2202943023909,30.425803925835574]}",0.9833333333333333,0.016666666666666666,0.9666666666666666
2039,2039,1535.5,1234.0,823.5,968.0,1027.0,1579.5,1,-0.22668265,-0.014125201,0.21197008,30.45877209676276,114.28820693787031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.28820693787033,30.45877209676276]}",0.9733333333333334,0.013333333333333334,0.9600000000000001
2040,2040,2222.0666666666666,2122.5555555555557,1052.56,1101.875,1166.6666666666667,1842.1818181818185,1,-0.33700702,0.09346989,0.22450952,30.68371024390629,113.99544598677578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.99544598677578,30.68371024390629]}",0.9933333333333333,0.006666666666666667,0.9866666666666666
2041,2041,2556.0,1931.0,936.0,1400.0,1266.0,3424.0,1,-0.29221436,-0.1451505,0.46012792,30.929758800226622,114.76611066902193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.76611066902191,30.929758800226626]}",0.76,0.24,0.52
2042,2042,2766.5,2647.5,1059.0,1305.0,1727.0,2713.0,1,-0.3589586,0.009763665,0.22207206,30.95248617691485,114.31632420626327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.31632420626327,30.95248617691485]}",0.9333333333333333,0.06666666666666667,0.8666666666666667
2043,2043,1362.5,1188.0,554.0,585.5,590.0,1271.5,1,-0.39887065,0.034548216,0.3661026,30.538991651634635,114.28739845411462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.28739845411462,30.538991651634635]}",0.8666666666666667,0.13333333333333333,0.7333333333333334
2044,2044,2348.0,2027.0,810.0,1074.0,1018.0,2565.0,1,-0.3722969,-0.044168532,0.4317611,30.857534251383417,114.80635519375046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.80635519375046,30.857534251383417]}",0.9366666666666666,0.06333333333333334,0.8733333333333333
2045,2045,2380.0,2287.0,827.0,982.0,1146.0,1638.0,1,-0.4158239,0.18466899,0.17672414,30.61148569506308,114.58923238957878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.58923238957878,30.61148569506308]}",1.0,0.0,1.0
2046,2046,2112.0,1539.0,744.0,1002.0,948.0,2551.0,1,-0.35645473,-0.0941454,0.4581309,30.71595976260618,114.38324869493016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.38324869493017,30.71595976260618]}",0.7366666666666667,0.2633333333333333,0.4733333333333334
2047,2047,2334.6319444444443,1958.25,722.875,975.1538461538462,1217.375,2351.0,1,-0.41074505,-0.003493244,0.31768662,30.73437522593063,114.13513401345637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.13513401345637,30.73437522593063]}",0.8266666666666667,0.16666666666666666,0.66
2048,2048,2584.8947368421054,2201.75,986.8695652173913,1294.1666666666667,1359.5,2528.2,1,-0.33274236,0.011088145,0.30061477,30.68847131491212,114.16352077643454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.16352077643454,30.68847131491212]}",0.8666666666666667,0.13333333333333333,0.7333333333333334
2049,2049,2825.0,2670.0,2098.0,2336.0,2540.0,2959.0,1,-0.09474908,-0.023167359,0.07619567,30.547345983776943,114.51458238946844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.51458238946844,30.547345983776946]}",0.9633333333333334,0.03666666666666667,0.9266666666666667
2050,2050,1377.0,1105.0,874.0,950.0,964.0,1576.0,1,-0.18349807,-0.06738909,0.24094488,30.508538763502983,114.33716512085483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.33716512085483,30.508538763502983]}",0.9933333333333333,0.006666666666666667,0.9866666666666666
2051,2051,1582.0,1526.0,841.0,856.0,976.0,1362.0,1,-0.29778507,0.07472826,0.16509837,30.54995109810089,114.24329117366436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.24329117366435,30.54995109810089]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
2052,2052,2003.0,1635.25,591.0,803.0,798.0,1642.0,1,-0.427655,0.09903978,0.34590164,30.602053384579825,114.07862998208525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.07862998208525,30.602053384579825]}",0.8366666666666667,0.16333333333333333,0.6733333333333333
2053,2053,1122.5,872.0,656.0,815.6666666666666,808.5,1249.6785714285716,1,-0.15831111,-0.053612564,0.21435389,30.761145021397393,114.18328371268515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.18328371268517,30.761145021397393]}",0.8533333333333334,0.07333333333333333,0.78
2054,2054,1675.0,1571.0,906.0,1100.0,1166.0,1786.0,1,-0.2072072,-0.032071654,0.2100271,30.535757716611805,114.25326247331807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.25326247331807,30.535757716611805]}",0.9766666666666667,0.013333333333333334,0.9633333333333334
2055,2055,1952.0,1810.0,870.0,1036.0,1354.0,1808.0,1,-0.30655956,0.038297873,0.14358002,30.54842396211789,114.4549342546029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.4549342546029,30.54842396211789]}",0.9566666666666667,0.03333333333333333,0.9233333333333333
2056,2056,2546.1666666666665,2350.4,1268.0,1295.0666666666666,1419.7142857142858,2126.714285714286,1,-0.3257027,0.08976312,0.19935548,30.690088282423535,113.93507919968296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.93507919968295,30.690088282423538]}",0.99,0.01,0.98
2057,2057,1903.0,1510.5,883.0,1087.0,1111.0,2236.5,1,-0.2729097,-0.08056529,0.33622107,30.64041144721173,114.38450633632796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.38450633632795,30.64041144721173]}",0.9266666666666666,0.07,0.8566666666666667
2058,2058,1754.75,1602.6,1087.8333333333337,1223.6666666666663,1323.3333333333337,1532.0,1,-0.17831062,0.06777211,0.073079616,30.57609207286877,114.18328371268515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.18328371268517,30.57609207286877]}",0.9866666666666667,0.013333333333333334,0.9733333333333334
2059,2059,3179.0,2803.3333333333335,1879.3333333333333,2300.5,2694.0,3048.75,1,-0.16032484,0.020914456,0.061773542,30.464970472223182,114.04440416976028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.04440416976028,30.464970472223186]}",0.8266666666666667,0.17333333333333334,0.6533333333333333
2060,2060,617.0,488.0,558.0,522.0,472.0,492.0,1,-0.0834065,0.11271416,0.020746889,30.55911391399891,114.33923124600832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.33923124600831,30.55911391399891]}",0.7966666666666666,0.12666666666666668,0.6699999999999999
2061,2061,2423.0,2400.25,1782.0,1695.5,1631.0,2042.5,1,-0.17664199,0.085208826,0.11201851,30.434966741733593,114.05024321910706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.05024321910706,30.434966741733593]}",0.9833333333333333,0.016666666666666666,0.9666666666666666
2062,2062,2831.0,2861.4,1591.142857142857,1294.0,1262.6666666666667,2096.4444444444443,1,-0.37260607,0.14907435,0.24821381,30.65343701883146,114.2526336526192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.2526336526192,30.65343701883146]}",0.9866666666666667,0.013333333333333334,0.9733333333333334
2063,2063,1714.5,1548.0,847.0,857.5,1107.0,1469.0,1,-0.33320373,0.07711638,0.14052795,30.36489814957227,114.3203666250418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.3203666250418,30.36489814957227]}",0.9866666666666667,0.013333333333333334,0.9733333333333334
2064,2064,879.0,772.0,644.0,690.0,642.0,838.0,1,-0.12045889,0.02387886,0.13243243,30.518420231628298,114.3255768536897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.3255768536897,30.518420231628298]}",0.9433333333333334,0.03333333333333333,0.91
2065,2065,2084.0,1667.0,1044.0,1202.0,1268.0,2067.0,1,-0.26841143,0.004095399,0.23958021,30.49093178393424,114.45978515713716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.45978515713716,30.49093178393424]}",0.9833333333333333,0.016666666666666666,0.9666666666666666
2066,2066,3333.5,3494.0,2158.5,2598.0,2878.5,2794.0,1,-0.12399899,0.088045694,-0.01489643,30.48617071292841,114.21580272597028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.21580272597029,30.486170712928406]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
2067,2067,1199.25,911.1111111111112,558.6666666666666,588.2,566.2857142857143,1166.4,1,-0.3418557,0.013886247,0.34634918,30.698712109151085,114.14546463922372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.14546463922373,30.698712109151085]}",0.9466666666666667,0.04,0.9066666666666666
2068,2068,1645.0,1304.5,753.0,861.5,880.5,1362.0,1,-0.31258726,0.09411374,0.21471572,30.353130219350305,114.29539346014327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.29539346014329,30.353130219350305]}",0.98,0.016666666666666666,0.9633333333333333
2069,2069,1032.0,752.6,863.9285714285714,932.6875,803.2857142857143,1694.6363636363635,1,-0.05054875,-0.24302337,0.35683686,30.50207089345732,114.15283082455352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.15283082455352,30.502070893457322]}",0.85,0.09,0.76
2070,2070,1498.7142857142858,1302.5,623.8461538461538,802.2875,774.5,1783.75,1,-0.30266243,-0.08683589,0.39450797,30.610317885193723,114.18534983783864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.18534983783864,30.610317885193723]}",0.89,0.11,0.78
2071,2071,1748.5,1138.0,636.5,745.0,782.5,1581.0,1,-0.40244636,0.050307855,0.33784643,30.45086692226251,114.41783383336876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.41783383336877,30.45086692226251]}",0.8666666666666667,0.13333333333333333,0.7333333333333334
2072,2072,879.0,782.0,776.0,842.0,797.0,920.0,1,-0.021499129,-0.02279044,0.07163657,30.52955934115138,114.34560928452557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.34560928452557,30.52955934115138]}",0.96,0.023333333333333334,0.9366666666666666
2073,2073,2032.3333333333337,1641.0,601.0,716.75,913.6666666666666,1844.5,1,-0.47855344,0.048450194,0.33748263,30.52911018350932,113.9053449637786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.90534496377859,30.52911018350932]}",0.7966666666666666,0.20333333333333334,0.5933333333333333
2074,2074,1468.0833333333333,1170.428571428571,915.5714285714286,979.8,1009.6,1393.8333333333333,1,-0.19947165,0.025944151,0.15986852,30.72305645335073,114.19262619164002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.19262619164002,30.723056453350726]}",0.9933333333333333,0.006666666666666667,0.9866666666666666
2075,2075,2448.5,2352.0,1108.0,1200.0,1431.0,1936.0,1,-0.34219542,0.116889045,0.14998515,30.450777090734096,114.35306530138377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.35306530138375,30.450777090734096]}",0.98,0.02,0.96
2076,2076,3485.0,3167.0,1322.0,1023.0,938.0,1332.0,1,-0.5461402,0.4469587,0.17356828,30.874422578724865,114.67106891196208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.67106891196207,30.874422578724865]}",0.97,0.03,0.94
2077,2077,1607.0,1453.0,775.0,785.0,880.0,1197.0,1,-0.34364548,0.14621969,0.15262398,30.51428798132135,114.35611957334976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.35611957334976,30.51428798132135]}",0.9933333333333333,0.0033333333333333335,0.99
2078,2078,2335.0,2154.0,744.0,932.0,1100.0,1965.0,1,-0.42944598,0.08604651,0.2822186,30.849000256184283,114.89582739604876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.89582739604877,30.849000256184283]}",0.9366666666666666,0.06333333333333334,0.8733333333333333
2079,2079,1449.0,1287.5,994.0,782.0,776.5,1447.5,1,-0.29896906,0.0005178664,0.30170864,30.340733468429455,114.2850628343759,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.2850628343759,30.340733468429455]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
2080,2080,2534.0,1903.0,1104.0,1232.0,1332.0,1908.0,1,-0.3457249,0.14092751,0.17777778,30.938292795425763,114.4375967696194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.4375967696194,30.938292795425763]}",0.9733333333333334,0.02666666666666667,0.9466666666666668
2081,2081,1547.0,1400.5,973.0,1097.5,1133.0,1508.25,1,-0.16997541,0.012683086,0.14207289,30.568725887538992,114.17349207608828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.17349207608827,30.568725887538992]}",1.0,0.0,1.0
2082,2082,1446.0,1265.3333333333337,769.25,987.0,968.3333333333334,1572.0,1,-0.18865599,-0.041749503,0.23763286,30.5755530836983,114.01628690136737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.01628690136735,30.5755530836983]}",0.7833333333333333,0.12333333333333334,0.66
2083,2083,1525.0,1257.0,756.0,966.0,946.0,1760.0,1,-0.22440787,-0.07153729,0.30081302,30.88681932964571,114.3700434602536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.37004346025361,30.886819329645714]}",0.8833333333333333,0.10333333333333333,0.78
2084,2084,2704.0,2491.0,1163.0,1274.0,1585.0,2114.5,1,-0.35947713,0.12234098,0.14312746,30.658287921365705,114.42151692603366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.42151692603366,30.658287921365705]}",0.9833333333333333,0.016666666666666666,0.9666666666666666
2085,2085,1606.5,1287.5,1295.0,1395.0,1476.0,1676.5,1,-0.07046477,-0.021321962,0.06360032,30.668798210189905,114.39438780445326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.39438780445326,30.668798210189905]}",0.98,0.016666666666666666,0.9633333333333333
2086,2086,1519.0,1117.0,575.0,762.0,692.0,1666.0,1,-0.331872,-0.046153847,0.41306192,30.79689796970535,114.30401728687085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.30401728687083,30.79689796970535]}",0.8,0.19666666666666666,0.6033333333333334
2087,2087,2022.7142857142856,1473.7222222222222,725.0,912.5833333333334,948.0,2148.8,1,-0.37820047,-0.030225405,0.3877551,30.44799231335333,114.0827622323922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.0827622323922,30.44799231335333]}",0.9,0.1,0.8
2088,2088,1240.25,1061.8333333333337,566.1428571428571,643.0,631.2,1496.1666666666667,1,-0.31713793,-0.09352255,0.4065903,30.567647909198048,114.2090653613394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.2090653613394,30.567647909198048]}",0.9733333333333334,0.02666666666666667,0.9466666666666668
2089,2089,2439.0,2073.6,1224.0,1508.4,1632.0,2389.0,1,-0.23575011,0.010356255,0.18826163,30.64580133891645,114.2437403313064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.24374033130641,30.645801338916446]}",0.9333333333333333,0.06666666666666667,0.8666666666666667
2090,2090,1753.0,1676.0,1284.0,1246.0,1210.0,1802.0,1,-0.16905636,-0.013783404,0.19654715,30.61786373358033,114.37399604750374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.37399604750374,30.61786373358033]}",0.9766666666666667,0.023333333333333334,0.9533333333333334
2091,2091,2913.0,2803.0,2052.0,2378.0,2504.0,3175.0,1,-0.1011151,-0.04303548,0.11815461,30.491470773104712,114.37417571056056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.37417571056056,30.491470773104712]}",0.99,0.006666666666666667,0.9833333333333333
2092,2092,1835.428571428571,1893.3333333333333,929.2631578947368,1044.3333333333333,1134.1333333333334,1404.0833333333337,1,-0.27470857,0.13315131,0.1063542,30.617773902051916,114.096236961654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.09623696165399,30.617773902051916]}",0.9966666666666667,0.0033333333333333335,0.9933333333333334
2093,2093,3129.0,2970.5,826.0,912.0,1353.0,2017.0,1,-0.5486266,0.21609017,0.19703265,30.80013190472818,114.66136710689358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.66136710689358,30.80013190472818]}",0.9733333333333334,0.02666666666666667,0.9466666666666668
2094,2094,761.0,660.0,616.5,691.6666666666666,681.0,1013.25,1,-0.047728315,-0.14217275,0.19610447,30.640591110268552,114.26574905576734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.26574905576734,30.640591110268552]}",0.88,0.07,0.81
2095,2095,2289.5,2262.5,1554.0,1470.0,1502.0,2034.0,1,-0.21798111,0.05909564,0.1504525,30.660982867218067,114.33671596321278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.33671596321278,30.660982867218067]}",0.9866666666666667,0.01,0.9766666666666667
2096,2096,2234.5,2057.0,1039.0,1311.0,1801.0,2462.5,1,-0.26047102,-0.048541624,0.15515421,30.676164395519685,114.7457189120724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.7457189120724,30.676164395519685]}",0.8966666666666666,0.10333333333333333,0.7933333333333332
2097,2097,1786.0,1336.0,482.0,657.0,614.0,2144.0,1,-0.46213672,-0.09109415,0.55474985,30.801299714597533,114.29449514485916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.29449514485917,30.801299714597533]}",0.7166666666666667,0.2833333333333333,0.43333333333333335
2098,2098,2215.0,1879.0,785.5,919.0,1006.0,2401.5,1,-0.41352904,-0.04039857,0.4095378,30.389062830715087,114.53686060851462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.53686060851462,30.389062830715087]}",0.9133333333333333,0.08666666666666667,0.8266666666666667
2099,2099,1791.1041666666663,1370.705357142857,675.9629629629629,854.8,785.75,2316.846153846154,1,-0.35386926,-0.12798159,0.4934887,30.64328605612091,114.02544971726536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.02544971726536,30.64328605612091]}",0.7633333333333333,0.23666666666666666,0.5266666666666666
2100,2100,1930.0,1730.0,1770.0,1958.0,2002.0,2232.0,1,0.007201646,-0.07256127,0.054322153,30.562527512078567,114.2345775154084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.23457751540839,30.562527512078567]}",0.9633333333333334,0.03666666666666667,0.9266666666666667
2101,2101,2834.5,2186.0,1030.0,1196.0,1209.0,2615.0,1,-0.40652525,0.040278926,0.36767784,30.783692735028794,114.7900058555795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.7900058555795,30.783692735028794]}",0.87,0.13,0.74
2102,2102,1294.0833333333337,1076.1666666666663,1032.6666666666667,1317.5,1398.5,1716.75,1,0.008966464,-0.14038195,0.10215873,30.50027426288908,114.13890693764966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.13890693764966,30.500274262889082]}",0.88,0.09666666666666666,0.7833333333333333
2103,2103,1425.0,1325.0,819.0,928.0,983.0,1372.0,1,-0.21121971,0.018948874,0.16518047,30.609060243795955,114.27437288249487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.27437288249489,30.609060243795955]}",1.0,0.0,1.0
2104,2104,1567.1545454545455,1329.9411764705883,1053.3939393939395,1198.4761904761904,1293.3846153846157,1969.928571428571,1,-0.13330714,-0.1138718,0.20731813,30.631158799785297,114.11016084855784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.11016084855784,30.631158799785297]}",0.9166666666666666,0.08333333333333333,0.8333333333333333
2105,2105,1248.0,1011.25,892.75,1039.3333333333333,1085.0,1467.5,1,-0.09122705,-0.08083226,0.14985308,30.531266140191207,114.2090653613394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.2090653613394,30.531266140191207]}",0.9733333333333334,0.016666666666666666,0.9566666666666667
2106,2106,2098.0,1983.75,1042.0,1181.0,1290.75,1702.0,1,-0.27965844,0.104210526,0.13741542,30.465958619035717,114.07332992190894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.07332992190894,30.465958619035717]}",0.9866666666666667,0.013333333333333334,0.9733333333333334
2107,2107,1438.0,1012.5,840.0,909.5,851.5,1452.5,1,-0.22513312,-0.005016433,0.2608507,30.79034026813128,114.52122992257092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.52122992257092,30.790340268131278]}",0.9633333333333334,0.02666666666666667,0.9366666666666668
2108,2108,1627.0,1230.0,947.0,1064.0,1078.0,1654.0,1,-0.20921591,-0.008229199,0.21083455,30.923290930180965,114.88900019988948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.88900019988947,30.923290930180965]}",0.9833333333333333,0.016666666666666666,0.9666666666666666
2109,2109,1803.0,1448.5,793.5,1004.0,964.5,2314.5,1,-0.28464553,-0.12422586,0.4117109,30.47628924480309,114.29341716651822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.29341716651822,30.47628924480309]}",0.95,0.043333333333333335,0.9066666666666666
2110,2110,2581.0,2128.3333333333335,1553.0,1714.75,1678.3333333333333,2574.0,1,-0.2016528,0.001357905,0.21062946,30.753599173010787,114.076833351517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.07683335151701,30.753599173010787]}",0.9666666666666667,0.03,0.9366666666666666
2111,2111,1642.0,1268.0,861.0,1086.0,1106.0,2222.0,1,-0.20381232,-0.15010352,0.33533654,30.71515127885047,114.36564171536143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.36564171536143,30.715151278850474]}",0.95,0.05,0.8999999999999999
