PointID,Original_ID,lon,lat,Class,margin,RF_Pred,prob_1,prob_2,prob_3
122,8717,119.7630934810811,30.149275361653086,2,0.32,2,0.34,0.66,0.0
123,8902,120.26129992358048,30.187097456788408,2,0.32,2,0.34,0.66,0.0
124,9189,119.86783776482656,30.24809350009849,2,0.32,2,0.34,0.66,0.0
125,6000,119.19158387636408,29.544621258805822,2,0.3233333333333333,2,0.01,0.6566666666666666,0.3333333333333333
126,1991,120.33001912991512,30.167785090125935,1,0.32333333333333336,1,0.65,0.023333333333333334,0.32666666666666666
127,6443,119.33918012123314,29.658885723300372,2,0.32333333333333336,2,0.33666666666666667,0.66,0.0033333333333333335
128,8042,120.22374983360943,30.004470514043483,2,0.32333333333333336,2,0.33666666666666667,0.66,0.0033333333333333335
129,13813,119.86433291139853,29.95236591823397,3,0.32333333333333336,3,0.32666666666666666,0.023333333333333334,0.65
130,220,119.0721111818391,29.46161509269593,1,0.32666666666666666,1,0.6633333333333333,0.33666666666666667,0.0
131,6423,119.01704128382904,29.653048760021406,2,0.32666666666666666,2,0.31666666666666665,0.6433333333333333,0.04
132,7400,119.81384696927141,29.871968326240335,2,0.32666666666666666,2,0.33666666666666667,0.6633333333333333,0.0
133,8604,119.93835398888574,30.126640964705796,2,0.32666666666666666,2,0.33666666666666667,0.6633333333333333,0.0
134,9137,120.56438948128427,30.2356035580478,2,0.32666666666666666,2,0.33666666666666667,0.6633333333333333,0.0
135,9989,120.22141326465741,30.52181095916321,2,0.32666666666666666,2,0.33666666666666667,0.6633333333333333,0.0
136,10074,119.22590111807142,29.379692488142023,3,0.32666666666666666,3,0.02,0.32666666666666666,0.6533333333333333
137,6645,118.77880935094768,29.71053994990349,2,0.32999999999999996,2,0.016666666666666666,0.6566666666666666,0.32666666666666666
138,13199,118.78105673787857,29.676945082566828,3,0.32999999999999996,3,0.31666666666666665,0.03666666666666667,0.6466666666666666
139,13727,119.54156979984695,29.90502364234953,3,0.32999999999999996,3,0.32666666666666666,0.016666666666666666,0.6566666666666666
140,3442,119.9970134632438,30.286539869381304,1,0.33,1,0.66,0.01,0.33
141,8177,120.26228984401435,30.02917393387957,2,0.33,2,0.3333333333333333,0.6633333333333333,0.0033333333333333335
142,8622,120.09493086327645,30.129695448927396,2,0.33,2,0.3333333333333333,0.6633333333333333,0.0033333333333333335
143,14777,119.89847178906372,30.354813165610615,3,0.33,3,0.3333333333333333,0.0033333333333333335,0.6633333333333333
144,6042,119.44284530252365,29.554591808761327,2,0.3333333333333333,2,0.3333333333333333,0.6666666666666666,0.0
145,7108,119.78231666572249,29.81492304646361,2,0.3333333333333333,2,0.3333333333333333,0.6666666666666666,0.0
146,7443,120.09349503273724,29.8798743124081,2,0.3333333333333333,2,0.3333333333333333,0.6666666666666666,0.0
147,9493,120.04893969501116,30.320228377840102,2,0.3333333333333333,2,0.3333333333333333,0.6666666666666666,0.0
148,9681,119.97734436849706,30.36828856899413,2,0.3333333333333333,2,0.3333333333333333,0.6666666666666666,0.0
149,9898,120.2752256961704,30.446621597200018,2,0.3333333333333333,2,0.3333333333333333,0.6666666666666666,0.0
150,5409,118.6740650672022,29.401787333861847,2,0.3366666666666666,2,0.023333333333333334,0.6566666666666666,0.32
