PointID,Original_ID,lon,lat,Class,margin,BoundaryScore,RF_Pred,prob_1,prob_2,prob_3,Method,Rule
1,5321,116.09597661563244,28.367763609917752,2,0.4866666666666667,3581.9208294315417,2,0.25,0.7366666666666667,0.013333333333333334,BAMS150,two_stage
2,7389,115.81543275240192,28.751164573179963,2,0.4533333333333333,2614.4724509556063,2,0.25333333333333335,0.7066666666666667,0.04,BAMS150,two_stage
3,3495,116.49779304221912,28.309373116449983,1,0.41,2229.9497814008196,1,0.7,0.29,0.01,BAMS150,two_stage
4,7813,115.90247950343311,28.798056631011,2,0.35000000000000003,2226.01014243466,2,0.3233333333333333,0.6733333333333333,0.0033333333333333335,BAMS150,two_stage
5,8776,116.19353365548784,28.266613308925898,2,0.5133333333333333,2051.469571557655,2,0.02666666666666667,0.7433333333333333,0.23,BAMS150,two_stage
6,8547,115.88388437705184,28.4973905054162,2,0.4066666666666667,1966.9843069825445,2,0.2966666666666667,0.7033333333333334,0.0,BAMS150,two_stage
7,3625,115.48790699981194,28.75053575248108,1,0.32666666666666666,1839.286123808618,1,0.6633333333333333,0.33666666666666667,0.0,BAMS150,two_stage
8,9818,115.79459183781036,28.844679194256805,2,0.32666666666666666,1783.1762787861057,2,0.33666666666666667,0.6633333333333333,0.0,BAMS150,two_stage
9,8320,116.0662423797281,28.588030517583856,2,0.33,1773.854437029883,2,0.33,0.66,0.01,BAMS150,two_stage
10,6723,116.1399940645543,28.297515354699605,2,0.3366666666666666,1749.8988474828166,2,0.33,0.6666666666666666,0.0033333333333333335,BAMS150,two_stage
11,14189,116.100019034411,28.52775356201944,3,0.29000000000000004,1716.7737609094347,3,0.35,0.01,0.64,BAMS150,two_stage
12,6414,116.12741765057665,28.251611443681096,2,0.32666666666666666,1702.3250689882611,2,0.32666666666666666,0.6533333333333333,0.02,BAMS150,two_stage
13,7466,115.85181452140876,28.637617521267256,2,0.47333333333333333,1691.322313880292,2,0.25666666666666665,0.73,0.013333333333333334,BAMS150,two_stage
14,6441,116.48449797601414,28.465051155187897,2,0.4833333333333333,1648.5300150997646,2,0.23666666666666666,0.72,0.043333333333333335,BAMS150,two_stage
15,2535,116.32917926338988,28.267062466567953,1,0.24666666666666665,1612.8859672558815,1,0.6233333333333333,0.37666666666666665,0.0,BAMS150,two_stage
16,5164,115.7993529088162,28.500983766552675,2,0.4666666666666667,1611.0093832268676,2,0.23,0.6966666666666667,0.07333333333333333,BAMS150,two_stage
17,12250,116.1234650633265,28.78314459729462,3,0.4,1588.6034708281227,3,0.26,0.08,0.66,BAMS150,two_stage
18,7016,115.7680017054004,28.67822137210946,2,0.34,1567.320639542561,2,0.33,0.67,0.0,BAMS150,two_stage
19,5178,115.88918443722814,28.51634495791112,2,0.4566666666666667,1525.2966046790361,2,0.26666666666666666,0.7233333333333334,0.01,BAMS150,two_stage
20,9197,115.745453991769,28.792397244721048,2,0.35333333333333333,1522.2008861383651,2,0.31,0.6633333333333333,0.02666666666666667,BAMS150,two_stage
21,7434,116.06498473833032,28.964334790101525,2,0.42666666666666664,1514.4376083279756,2,0.04666666666666667,0.69,0.2633333333333333,BAMS150,two_stage
22,10643,115.8595400328522,28.355546522053725,3,0.4833333333333334,1511.25236597315,3,0.22,0.07666666666666666,0.7033333333333334,BAMS150,two_stage
23,9094,115.94496981637197,28.510595740092754,2,0.31999999999999995,1510.9637629997378,2,0.33666666666666667,0.6566666666666666,0.006666666666666667,BAMS150,two_stage
24,9375,115.86510958761372,28.77874285240243,2,0.17999999999999994,1498.1452415818437,2,0.4,0.58,0.02,BAMS150,two_stage
25,951,115.849029744028,28.71092004845141,1,0.43,1480.7194977966997,1,0.6533333333333333,0.22333333333333333,0.12333333333333334,BAMS150,two_stage
26,13675,116.42224472682466,28.687474019535887,3,0.46333333333333326,1461.4374103067616,3,0.15,0.19333333333333333,0.6566666666666666,BAMS150,two_stage
27,9005,116.43176686883632,28.502690565592506,2,0.53,1445.6510249871471,2,0.22333333333333333,0.7533333333333333,0.023333333333333334,BAMS150,two_stage
28,8912,115.9331120546216,28.283860962380988,2,0.37,1425.874040359057,2,0.31333333333333335,0.6833333333333333,0.0033333333333333335,BAMS150,two_stage
29,8289,115.77815266811096,28.742540746452416,2,0.39666666666666667,1415.5063286640038,2,0.3,0.6966666666666667,0.0033333333333333335,BAMS150,two_stage
30,12604,116.09615627868928,28.774251275981836,3,0.38000000000000006,1402.9998280486989,3,0.25666666666666665,0.10666666666666667,0.6366666666666667,BAMS150,two_stage
31,7058,116.07693233160911,28.99586565657412,2,0.54,1399.2743366069617,2,0.23,0.77,0.0,BAMS150,two_stage
32,8472,116.43410248857504,28.367583946860925,2,0.31,1393.96713100732,2,0.34,0.65,0.01,BAMS150,two_stage
33,8252,116.15068401643532,28.811711023329615,2,0.3333333333333333,1382.069959139274,2,0.3333333333333333,0.6666666666666666,0.0,BAMS150,two_stage
34,5201,115.77851199422462,28.71298617360488,2,0.38666666666666666,1368.749637956308,2,0.3,0.6866666666666666,0.013333333333333334,BAMS150,two_stage
35,7099,116.34867270505528,28.66789074634208,2,0.45333333333333337,1354.2532792852678,2,0.2733333333333333,0.7266666666666667,0.0,BAMS150,two_stage
36,1412,116.32873010574782,28.26778111879525,1,0.3933333333333333,1342.6247097258838,1,0.6966666666666667,0.30333333333333334,0.0,BAMS150,two_stage
37,5629,116.4029309482161,28.4823886401714,2,0.4766666666666667,1336.6438926983228,2,0.23,0.7066666666666667,0.06333333333333334,BAMS150,two_stage
38,3382,116.05330663963676,28.742181420338767,1,0.5066666666666666,1326.3940106177727,1,0.7533333333333333,0.24666666666666667,0.0,BAMS150,two_stage
39,9377,116.01575706076058,29.048506932223525,2,0.43666666666666665,1318.7180639001415,2,0.023333333333333334,0.7066666666666667,0.27,BAMS150,two_stage
40,9968,116.38819857755654,28.686396041194943,2,0.54,1310.7782554841215,2,0.21666666666666667,0.7566666666666667,0.02666666666666667,BAMS150,two_stage
41,4916,116.23099340283562,28.890852599860548,1,0.4133333333333334,1304.329272480287,1,0.67,0.07333333333333333,0.25666666666666665,BAMS150,two_stage
42,8938,116.18374201889092,28.261133585692765,2,0.30666666666666664,1279.2319825416791,2,0.33666666666666667,0.6433333333333333,0.02,BAMS150,two_stage
43,11865,116.3511879878508,28.67786204599581,3,0.45666666666666667,1276.042417684459,3,0.05,0.24666666666666667,0.7033333333333334,BAMS150,two_stage
44,8043,115.75973720478652,28.37351282773611,2,0.43999999999999995,1273.6994737633224,2,0.28,0.72,0.0,BAMS150,two_stage
45,12460,116.14421614638968,28.749547605668543,3,0.4933333333333333,1261.3802897602325,3,0.25,0.006666666666666667,0.7433333333333333,BAMS150,two_stage
46,5664,116.0940901535358,28.602134067544533,2,0.4966666666666667,1256.0333335808446,2,0.25,0.7466666666666667,0.0033333333333333335,BAMS150,two_stage
47,5472,116.18508949181712,28.36030759305956,2,0.43666666666666665,1253.8654064072812,2,0.27,0.7066666666666667,0.023333333333333334,BAMS150,two_stage
48,14541,115.75156253570104,28.377465414986244,3,0.4700000000000001,1243.4362700190518,3,0.21,0.11,0.68,BAMS150,two_stage
49,7124,115.89520314963174,28.928132684151507,2,0.35,1233.211647213709,2,0.30666666666666664,0.6566666666666666,0.03666666666666667,BAMS150,two_stage
50,9217,116.14682126071362,28.993440205306996,2,0.45666666666666667,1232.4179625020665,2,0.26,0.7166666666666667,0.023333333333333334,BAMS150,two_stage
51,9726,116.16173329443,28.192053140343972,2,0.33,1227.0489415952907,2,0.32,0.65,0.03,BAMS150,two_stage
52,6224,115.82818882943644,28.668339903984144,2,0.3166666666666666,1226.279565990096,2,0.34,0.6566666666666666,0.0033333333333333335,BAMS150,two_stage
53,11133,116.07369839658628,28.325003802393663,3,0.22000000000000003,1214.7756895221535,3,0.36333333333333334,0.05333333333333334,0.5833333333333334,BAMS150,two_stage
54,5432,116.11996163371845,28.356983826508316,2,0.4933333333333333,1214.5806904079614,2,0.25,0.7433333333333333,0.006666666666666667,BAMS150,two_stage
55,5166,115.74069292076318,28.69816397141691,2,0.3333333333333333,1207.1174040605506,2,0.33,0.6633333333333333,0.006666666666666667,BAMS150,two_stage
56,7669,116.07783064689325,28.45867311667065,2,0.5266666666666666,1206.6456927822842,2,0.19,0.7166666666666667,0.09333333333333334,BAMS150,two_stage
57,3030,115.90481512317182,28.60195440448771,1,0.44999999999999996,1195.7549810594278,1,0.6966666666666667,0.056666666666666664,0.24666666666666667,BAMS150,two_stage
58,7320,115.8339380472548,28.604469687283245,2,0.41666666666666663,1184.6179743790633,2,0.2833333333333333,0.7,0.016666666666666666,BAMS150,two_stage
59,4860,115.72164863673984,28.726730397451913,1,0.33999999999999997,1180.4663366757236,1,0.6666666666666666,0.32666666666666666,0.006666666666666667,BAMS150,two_stage
60,14984,115.99285002101551,28.86516078273473,3,0.47,1178.4322168910587,3,0.24666666666666667,0.03666666666666667,0.7166666666666667,BAMS150,two_stage
61,2724,116.03111825211904,28.748379795799192,1,0.32333333333333336,1168.2769960801904,1,0.66,0.33666666666666667,0.0033333333333333335,BAMS150,two_stage
62,5742,115.61879153670816,28.422201516135395,2,0.52,1145.553423480491,2,0.22666666666666666,0.7466666666666667,0.02666666666666667,BAMS150,two_stage
63,5952,115.75111337805896,28.39453340538451,2,0.44000000000000006,1145.003132522342,2,0.03333333333333333,0.7033333333333334,0.2633333333333333,BAMS150,two_stage
64,6580,115.9647327526226,28.63240729261936,2,0.45666666666666667,1141.527979814502,2,0.24666666666666667,0.7033333333333334,0.05,BAMS150,two_stage
65,8737,116.49437944413944,28.31718845942182,2,0.22666666666666663,1138.562612574939,2,0.38666666666666666,0.6133333333333333,0.0,BAMS150,two_stage
