PointID,Original_ID,lon,lat,Class,margin,BoundaryScore,RF_Pred,prob_1,prob_2,prob_3,Method,Rule
40,8641,112.83769724860254,28.24999447616968,2,0.26,556.7851903191491,2,0.37,0.63,0.0,Top150,min_margin
41,9344,113.260624084366,28.5567691456965,2,0.26,489.0117981746604,2,0.37,0.63,0.0,Top150,min_margin
42,7372,113.80733876628116,28.297515354699605,2,0.26000000000000006,312.70886952462166,2,0.36666666666666664,0.6266666666666667,0.006666666666666667,Top150,min_margin
43,8100,113.55257655170485,28.170673236581926,2,0.2633333333333333,843.2970051614337,2,0.36,0.6233333333333333,0.016666666666666666,Top150,min_margin
44,9894,113.74373804416548,28.31664947025135,2,0.2633333333333333,340.41477258461407,2,0.016666666666666666,0.6233333333333333,0.36,Top150,min_margin
45,7490,113.10943762204867,28.200497304014696,2,0.26333333333333336,736.3682327805219,2,0.36666666666666664,0.63,0.0033333333333333335,Top150,min_margin
46,1499,112.2301666219525,27.986428771809013,1,0.26666666666666666,692.6119325234965,1,0.6333333333333333,0.36666666666666664,0.0,Top150,min_margin
47,1771,112.72432985974665,28.035566617850353,1,0.26666666666666666,489.5716181543149,1,0.6333333333333333,0.36666666666666664,0.0,Top150,min_margin
48,8822,112.05544429919124,28.07805693078921,2,0.26666666666666666,74.91608028732088,2,0.0,0.6333333333333333,0.36666666666666664,Top150,min_margin
49,9588,112.83437348205128,28.30344423557479,2,0.26666666666666666,306.7117429919296,2,0.36666666666666664,0.6333333333333333,0.0,Top150,min_margin
50,7887,113.44882113638904,28.35195326091725,2,0.27,816.3293012592653,2,0.36,0.63,0.01,Top150,min_margin
51,1854,113.61743491521828,28.13680675037062,1,0.2733333333333334,882.4649428322973,1,0.6366666666666667,0.36333333333333334,0.0,Top150,min_margin
52,7178,112.81829363846556,28.301737436534967,2,0.2733333333333334,909.0547984279901,2,0.36333333333333334,0.6366666666666667,0.0,Top150,min_margin
53,7701,112.51268677880807,28.13671691884221,2,0.2733333333333334,545.964617380351,2,0.06666666666666667,0.6033333333333334,0.33,Top150,min_margin
54,7763,113.17770958364176,28.086860420573576,2,0.2733333333333334,96.06501201422287,2,0.0,0.6366666666666667,0.36333333333333334,Top150,min_margin
55,7153,112.1542589804444,28.033410661168464,2,0.2766666666666666,1197.6965300476513,2,0.3566666666666667,0.6333333333333333,0.01,Top150,min_margin
56,6743,112.65201547937502,28.178308916496945,2,0.2766666666666667,681.5331466427577,2,0.36,0.6366666666666667,0.0033333333333333335,Top150,min_margin
57,12119,112.79125434841356,28.370817881883756,3,0.27999999999999997,884.1401792884868,3,0.33,0.06,0.61,Top150,min_margin
58,2460,112.96256307309515,28.37090771341217,1,0.28,829.883195738499,1,0.64,0.36,0.0,Top150,min_margin
59,3068,112.15641493712629,27.99136950587167,1,0.28,950.8616688005941,1,0.64,0.36,0.0,Top150,min_margin
