PointID,Original_ID,lon,lat,Class,margin,RF_Pred,prob_1,prob_2,prob_3
20,5619,118.92423245615436,31.389067404996936,2,0.23333333333333328,2,0.38,0.6133333333333333,0.006666666666666667
21,5808,118.80089376764474,31.895537562183524,2,0.23333333333333334,2,0.38333333333333336,0.6166666666666667,0.0
22,7324,118.79640219122416,31.310644480693306,2,0.23333333333333334,2,0.0,0.6166666666666667,0.38333333333333336
23,9205,119.05197288955615,31.641673662891343,2,0.23333333333333334,2,0.38333333333333336,0.6166666666666667,0.0
24,9424,118.91462048261428,31.41143545557151,2,0.23333333333333334,2,0.38333333333333336,0.6166666666666667,0.0
25,9477,118.95675146943948,31.659370473988503,2,0.23333333333333334,2,0.38333333333333336,0.6166666666666667,0.0
26,5620,118.79765983262192,31.82259436111302,2,0.23666666666666664,2,0.37666666666666665,0.6133333333333333,0.01
27,3917,118.778705380127,32.389251642335616,1,0.24,1,0.62,0.38,0.0
28,4671,118.99537902665662,31.81432986049912,1,0.24,1,0.62,0.38,0.0
29,8419,119.01002156578777,31.63161253170921,2,0.24,2,0.38,0.62,0.0
30,6008,118.72830989268788,32.203480041579695,2,0.24333333333333335,2,0.37666666666666665,0.62,0.0033333333333333335
31,602,118.96681260062162,32.457882930042345,1,0.24666666666666665,1,0.6233333333333333,0.37666666666666665,0.0
32,5889,118.63111217894615,32.59694213602405,2,0.24666666666666665,2,0.0,0.6233333333333333,0.37666666666666665
33,6625,119.0530508678971,32.16862540855586,2,0.24666666666666665,2,0.37666666666666665,0.6233333333333333,0.0
34,7500,119.1529435274912,31.37631132796244,2,0.24666666666666665,2,0.37666666666666665,0.6233333333333333,0.0
35,8818,119.119975356564,31.59361379519095,2,0.24666666666666665,2,0.0,0.6233333333333333,0.37666666666666665
36,9046,119.07964100030703,31.615892014237115,2,0.24666666666666665,2,0.37333333333333335,0.62,0.006666666666666667
37,9505,118.93878516375707,32.055168188171564,2,0.24666666666666665,2,0.37666666666666665,0.6233333333333333,0.0
38,1141,118.78086133680888,32.05373088371697,1,0.24999999999999994,1,0.6133333333333333,0.023333333333333334,0.36333333333333334
39,722,118.85631982067493,31.94314827224186,1,0.25333333333333335,1,0.6266666666666667,0.37333333333333335,0.0
40,2835,118.84464172198136,31.68236734526196,1,0.25333333333333335,1,0.6266666666666667,0.37333333333333335,0.0
41,7295,118.77753757025764,31.882152664450143,2,0.25333333333333335,2,0.37333333333333335,0.6266666666666667,0.0
42,8231,118.84015014556076,31.24740308469129,2,0.25333333333333335,2,0.0,0.6266666666666667,0.37333333333333335
43,8664,119.064369640477,31.297798572130393,2,0.25333333333333335,2,0.0,0.6266666666666667,0.37333333333333335
44,5237,118.92701723353512,31.24336066591275,2,0.2566666666666667,2,0.0033333333333333335,0.6266666666666667,0.37
45,8635,119.05880008571546,32.037381545546,2,0.25999999999999995,2,0.36333333333333334,0.6233333333333333,0.013333333333333334
46,11114,118.86709960408434,31.42500001636172,3,0.25999999999999995,3,0.35333333333333333,0.03333333333333333,0.6133333333333333
47,258,118.92099852113152,31.36346541939953,1,0.26,1,0.63,0.37,0.0
48,4082,118.88982698077258,32.26303834491682,1,0.26,1,0.63,0.37,0.0
49,4896,118.58053702845022,31.82870290504503,1,0.26,1,0.63,0.37,0.0
50,5135,118.80242090362776,31.77947522747528,2,0.26,2,0.37,0.63,0.0
51,7011,118.70881645102249,31.9788113890214,2,0.26,2,0.37,0.63,0.0
52,7270,118.77520195051892,31.32897011248934,2,0.26,2,0.0,0.63,0.37
53,8185,119.09500219166549,31.502973783023293,2,0.26,2,0.37,0.63,0.0
54,8210,119.12949749857566,31.453386779339898,2,0.26,2,0.37,0.63,0.0
55,8704,118.79631235969572,32.37191415735211,2,0.26,2,0.0,0.63,0.37
56,9142,118.58493877334242,32.57457408544947,2,0.26,2,0.0,0.63,0.37
57,13515,118.40635369485943,32.07250567315507,3,0.26,3,0.35,0.04,0.61
58,8628,118.92441211921118,32.00486253226087,2,0.26000000000000006,2,0.36666666666666664,0.6266666666666667,0.006666666666666667
59,7671,118.71330802744308,32.1907239645452,2,0.26333333333333336,2,0.36666666666666664,0.63,0.0033333333333333335
60,298,118.48351897776531,32.026601762136565,1,0.26666666666666666,1,0.6333333333333333,0.36666666666666664,0.0
61,1116,118.81364984467923,31.852238765488963,1,0.26666666666666666,1,0.6333333333333333,0.36666666666666664,0.0
62,8100,118.59257445325744,32.05435970441585,2,0.26666666666666666,2,0.36666666666666664,0.6333333333333333,0.0
63,8160,118.79999545236062,31.89850200262112,2,0.26666666666666666,2,0.36666666666666664,0.6333333333333333,0.0
64,8466,118.58026753386498,32.157755793618016,2,0.26666666666666666,2,0.36666666666666664,0.6333333333333333,0.0
65,8988,118.99241458621904,31.268333830811272,2,0.26666666666666666,2,0.0,0.6333333333333333,0.36666666666666664
66,8278,118.72597427294916,32.13350128094679,2,0.26999999999999996,2,0.36333333333333334,0.6333333333333333,0.0033333333333333335
67,4658,119.05071524815838,32.06927173813224,1,0.2733333333333334,1,0.6366666666666667,0.36333333333333334,0.0
68,4915,118.8733878110732,32.09388557691712,1,0.2733333333333334,1,0.6366666666666667,0.36333333333333334,0.0
69,5380,118.95181073537682,31.564328716928657,2,0.2733333333333334,2,0.0,0.6366666666666667,0.36333333333333334
70,6398,119.01199785941284,31.6473330491813,2,0.2733333333333334,2,0.36333333333333334,0.6366666666666667,0.0
71,7645,118.9651058015818,31.62712095528861,2,0.2733333333333334,2,0.0,0.6366666666666667,0.36333333333333334
72,8277,119.07901217960814,31.53881656285966,2,0.2733333333333334,2,0.36333333333333334,0.6366666666666667,0.0
73,9905,118.6058695194624,32.205815661318404,2,0.2733333333333334,2,0.0,0.6366666666666667,0.36333333333333334
74,9750,119.0305929857941,31.73608659925231,2,0.2766666666666666,2,0.3566666666666667,0.6333333333333333,0.01
75,6487,118.98989930342348,31.563250738587712,2,0.2766666666666667,2,0.0033333333333333335,0.6366666666666667,0.36
76,8530,118.75130676396134,32.23986181058654,2,0.27999999999999997,2,0.35333333333333333,0.6333333333333333,0.013333333333333334
77,738,118.9328562828819,32.076637923462016,1,0.28,1,0.64,0.36,0.0
78,2820,118.80322938738344,32.547085637755416,1,0.28,1,0.64,0.36,0.0
79,2977,118.78526308170106,31.294205310993917,1,0.28,1,0.64,0.36,0.0
80,5028,118.64620387571937,32.0073778150564,2,0.28,2,0.0,0.64,0.36
81,5812,118.76118823208668,32.30633714161138,2,0.28,2,0.36,0.64,0.0
82,5958,118.79622252816732,32.55804508422167,2,0.28,2,0.0,0.64,0.36
83,6132,118.81221254022464,31.3827791980081,2,0.28,2,0.0,0.64,0.36
84,7159,118.8749149470562,31.918175107343338,2,0.28,2,0.3566666666666667,0.6366666666666667,0.006666666666666667
85,7366,119.02771837688492,32.036393398733466,2,0.28,2,0.36,0.64,0.0
86,7780,118.96178203503057,31.75935296511101,2,0.28,2,0.36,0.64,0.0
87,6407,118.8104159096564,31.977643579152048,2,0.2833333333333333,2,0.3566666666666667,0.64,0.0033333333333333335
88,1920,118.8321551395321,32.331040811924666,1,0.2866666666666666,1,0.6433333333333333,0.3566666666666667,0.0
89,2173,118.71824876150576,32.44225224409866,1,0.2866666666666666,1,0.6433333333333333,0.3566666666666667,0.0
90,2325,118.57406915840455,31.809568789493287,1,0.2866666666666666,1,0.6433333333333333,0.3566666666666667,0.0
91,4713,118.85308588565208,31.908922459916905,1,0.2866666666666666,1,0.6433333333333333,0.3566666666666667,0.0
92,5153,118.95127174620634,31.58103738121328,2,0.2866666666666666,2,0.0,0.6433333333333333,0.3566666666666667
93,5255,118.76801542824596,31.97396048648716,2,0.2866666666666666,2,0.3566666666666667,0.6433333333333333,0.0
94,7567,118.67180586131676,32.199886780443215,2,0.2866666666666666,2,0.3566666666666667,0.6433333333333333,0.0
95,9297,118.8839879314258,31.790344842413127,2,0.2866666666666666,2,0.0,0.6433333333333333,0.3566666666666667
96,9602,119.10856675245569,31.9096411121442,2,0.2866666666666666,2,0.0,0.6433333333333333,0.3566666666666667
97,6342,119.06940020606808,31.93075152132101,2,0.2866666666666667,2,0.006666666666666667,0.64,0.35333333333333333
98,10615,118.78364611418964,31.37083160472931,3,0.2866666666666667,3,0.3433333333333333,0.02666666666666667,0.63
99,5463,118.87760989290857,31.775522640225155,2,0.28666666666666674,2,0.35,0.6366666666666667,0.013333333333333334
100,6777,118.85712830443065,32.277860547104794,2,0.29,2,0.35333333333333333,0.6433333333333333,0.0033333333333333335
101,6819,119.01388432150948,31.544475949149614,2,0.29,2,0.35333333333333333,0.6433333333333333,0.0033333333333333335
102,13492,118.8102362465996,31.891495143404985,3,0.29,3,0.06333333333333334,0.3233333333333333,0.6133333333333333
103,1268,118.81580580136112,31.97908088360664,1,0.2933333333333333,1,0.6466666666666666,0.35333333333333333,0.0
104,2904,118.69785700455624,32.162966022265906,1,0.2933333333333333,1,0.6466666666666666,0.35333333333333333,0.0
105,4898,118.98711452604272,31.906317345592957,1,0.2933333333333333,1,0.6466666666666666,0.35333333333333333,0.0
106,5105,118.84095862931648,31.240216562418333,2,0.2933333333333333,2,0.35333333333333333,0.6466666666666666,0.0
107,6975,118.88578456199404,32.372273483465754,2,0.2933333333333333,2,0.0,0.6466666666666666,0.35333333333333333
108,8288,118.70486386377236,31.974858801771276,2,0.2933333333333333,2,0.35333333333333333,0.6466666666666666,0.0
109,8524,119.06643576563047,31.4526681271126,2,0.2933333333333333,2,0.0,0.6466666666666666,0.35333333333333333
110,8876,119.16614876216774,31.667904469187636,2,0.2933333333333333,2,0.0,0.6466666666666666,0.35333333333333333
111,8918,118.68869418865822,31.74668671960492,2,0.29333333333333333,2,0.35,0.6433333333333333,0.006666666666666667
112,9240,118.5923049586722,32.06226487891611,2,0.29333333333333333,2,0.35,0.6433333333333333,0.006666666666666667
113,7069,118.9321376306546,31.89913082332,2,0.29666666666666663,2,0.35,0.6466666666666666,0.0033333333333333335
114,6447,118.7967615173378,31.383947007877456,2,0.29999999999999993,2,0.006666666666666667,0.6466666666666666,0.3466666666666667
115,8784,118.71519448953974,32.48653918760576,2,0.29999999999999993,2,0.3466666666666667,0.6466666666666666,0.006666666666666667
116,2365,118.94875646341082,31.734918789382952,1,0.30000000000000004,1,0.65,0.35,0.0
117,3322,118.92593925519418,32.54232456674958,1,0.30000000000000004,1,0.65,0.35,0.0
118,5107,119.00454184255464,31.377299474774972,2,0.30000000000000004,2,0.0,0.65,0.35
119,6602,118.68240598166938,32.01456433732936,2,0.30000000000000004,2,0.35,0.65,0.0
120,6603,118.98406025407672,31.286210304965252,2,0.30000000000000004,2,0.0,0.65,0.35
121,6608,119.0269098931292,31.492193999613857,2,0.30000000000000004,2,0.0,0.65,0.35
122,7890,118.88003534417568,31.95931794735601,2,0.30000000000000004,2,0.35,0.65,0.0
123,7985,118.60802547614428,32.00692865741434,2,0.30000000000000004,2,0.35,0.65,0.0
124,9249,118.80493618642328,31.388977573468527,2,0.30000000000000004,2,0.0,0.65,0.35
125,9288,119.0764968968126,31.44350531121458,2,0.30000000000000004,2,0.0,0.65,0.35
126,2089,119.1109023721944,31.610142796418753,1,0.30333333333333334,1,0.65,0.3466666666666667,0.0033333333333333335
127,5140,118.57703359884216,32.131704650378545,2,0.30333333333333334,2,0.3466666666666667,0.65,0.0033333333333333335
128,8012,118.7005519504086,31.996418368590145,2,0.30333333333333334,2,0.3466666666666667,0.65,0.0033333333333333335
129,8627,118.6773754160783,31.94180079931568,2,0.30333333333333334,2,0.3466666666666667,0.65,0.0033333333333333335
130,1243,118.583321805831,32.14688617868016,1,0.30666666666666664,1,0.6533333333333333,0.3466666666666667,0.0
131,3178,118.74968979644991,31.78908720101536,1,0.30666666666666664,1,0.6533333333333333,0.3466666666666667,0.0
132,4724,118.92782571729084,32.22557859756903,1,0.30666666666666664,1,0.6533333333333333,0.3466666666666667,0.0
133,5445,119.06984936371012,32.21866156988131,2,0.30666666666666664,2,0.3466666666666667,0.6533333333333333,0.0
134,6978,118.65671416454356,31.86993557658612,2,0.30666666666666664,2,0.0,0.6533333333333333,0.3466666666666667
135,7450,118.5563723473074,31.97854189443617,2,0.30666666666666664,2,0.3466666666666667,0.6533333333333333,0.0
136,8106,118.72929803950042,32.37910067962506,2,0.30666666666666664,2,0.0,0.6533333333333333,0.3466666666666667
137,9488,119.11117186677964,31.52426385525693,2,0.30666666666666664,2,0.0,0.6533333333333333,0.3466666666666667
138,11273,118.81499731760542,31.29681042531786,3,0.30666666666666664,3,0.2733333333333333,0.14666666666666667,0.58
139,12716,118.95630231179742,31.48303118371584,3,0.30666666666666664,3,0.29333333333333333,0.10666666666666667,0.6
140,5342,118.77780706484288,31.32016662270497,2,0.3066666666666667,2,0.3433333333333333,0.65,0.006666666666666667
141,7540,118.7539118782853,32.031362833142396,2,0.3066666666666667,2,0.3433333333333333,0.65,0.006666666666666667
142,3226,118.50687517515244,31.939644842633793,1,0.3133333333333333,1,0.6566666666666666,0.3433333333333333,0.0
143,4343,118.8441027328109,32.29564718973036,1,0.3133333333333333,1,0.6566666666666666,0.3433333333333333,0.0
144,6150,118.92288498322816,31.41350158072499,2,0.3133333333333333,2,0.0,0.6566666666666666,0.3433333333333333
145,6259,118.9891806511962,32.18784935563602,2,0.3133333333333333,2,0.006666666666666667,0.6533333333333333,0.34
146,6442,118.9343834188649,31.95293990883876,2,0.3133333333333333,2,0.3433333333333333,0.6566666666666666,0.0
147,6878,118.84401290128248,32.31630844126511,2,0.3133333333333333,2,0.3433333333333333,0.6566666666666666,0.0
148,7873,119.05960856947117,31.66368238735227,2,0.3133333333333333,2,0.3433333333333333,0.6566666666666666,0.0
149,8319,118.73343028980736,32.55867390492055,2,0.3133333333333333,2,0.0,0.6566666666666666,0.3433333333333333
150,8393,118.72148269652858,32.032800137596986,2,0.3133333333333333,2,0.3433333333333333,0.6566666666666666,0.0
