PointID,Original_ID,lon,lat,Class,margin,RF_Pred,prob_1,prob_2,prob_3
1,8037,115.96239713288388,28.753769687503908,2,0.15666666666666668,2,0.41,0.5666666666666667,0.023333333333333334
2,12833,116.21976446178412,29.144716499152725,3,0.16333333333333327,3,0.023333333333333334,0.4066666666666667,0.57
3,5786,116.245905436552,28.82976716054042,2,0.16666666666666669,2,0.0,0.5833333333333334,0.4166666666666667
4,9375,115.86510958761372,28.77874285240243,2,0.17999999999999994,2,0.4,0.58,0.02
5,6794,116.2338680117448,29.065125764979737,2,0.19333333333333336,2,0.0,0.5966666666666667,0.4033333333333333
6,14421,116.09229352296757,28.616057954448387,3,0.2,3,0.39666666666666667,0.006666666666666667,0.5966666666666667
7,6417,116.00731289708986,29.037457654228856,2,0.20666666666666672,2,0.0,0.6033333333333334,0.39666666666666667
8,6857,116.04432348679558,28.78089880908432,2,0.20666666666666672,2,0.39666666666666667,0.6033333333333334,0.0
9,9840,116.11699719328084,29.040601757723273,2,0.20666666666666672,2,0.0,0.6033333333333334,0.39666666666666667
10,837,115.68589568843188,28.789792130397103,1,0.21000000000000008,1,0.6033333333333334,0.3933333333333333,0.0033333333333333335
11,1164,115.95116819183238,28.449689963829453,1,0.21333333333333337,1,0.6066666666666667,0.3933333333333333,0.0
12,8128,116.28525164599644,28.952836354464797,2,0.21333333333333337,2,0.0,0.6066666666666667,0.3933333333333333
13,4039,115.49482402749967,28.727808375792858,1,0.21999999999999997,1,0.61,0.39,0.0
14,4245,115.649064761783,28.83991812325097,1,0.21999999999999997,1,0.61,0.39,0.0
15,11133,116.07369839658628,28.325003802393663,3,0.22000000000000003,3,0.36333333333333334,0.05333333333333334,0.5833333333333334
16,2302,116.15733154953782,28.338029374013395,1,0.22333333333333333,1,0.61,0.38666666666666666,0.0033333333333333335
17,7169,116.11106831240566,28.745864513003657,2,0.22333333333333333,2,0.38666666666666666,0.61,0.0033333333333333335
18,8476,115.91245080308684,28.637258195153606,2,0.22333333333333333,2,0.38666666666666666,0.61,0.0033333333333333335
19,9271,116.02204526774942,29.097734609793275,2,0.22333333333333333,2,0.0033333333333333335,0.61,0.38666666666666666
20,1039,115.60738293259983,28.49945663056967,1,0.22666666666666663,1,0.6133333333333333,0.38666666666666666,0.0
21,2789,116.193353992431,28.319164753046884,1,0.22666666666666663,1,0.6133333333333333,0.38666666666666666,0.0
22,8737,116.49437944413944,28.31718845942182,2,0.22666666666666663,2,0.38666666666666666,0.6133333333333333,0.0
23,8745,115.83681265616396,28.594857713743167,2,0.22666666666666663,2,0.38333333333333336,0.61,0.006666666666666667
24,8947,116.23413750633004,29.08425988053148,2,0.22666666666666663,2,0.0,0.6133333333333333,0.38666666666666666
25,9885,115.88047077897218,28.336053080388332,2,0.22999999999999993,2,0.38333333333333336,0.6133333333333333,0.0033333333333333335
26,2386,116.36268642348752,28.59225259941922,1,0.23333333333333328,1,0.6133333333333333,0.38,0.006666666666666667
27,9273,115.79144773431594,28.50349904934821,2,0.23333333333333328,2,0.006666666666666667,0.6133333333333333,0.38
