Original_ID,system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,lat,lon,.geo
11416,11416,357.5,272.5,581.5,808.0,575.5,427.5,3,0.3865294,-0.089171976,-0.14755733,28.55093009634972,115.90409647094452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.90409647094452,28.55093009634972]}"
11417,11417,88.5,68.5,811.5,1132.5,745.5,328.5,3,0.85503685,-0.5755396,-0.38826814,28.493976907336545,116.32028594207708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.32028594207709,28.493976907336545]}"
11418,11418,1547.5,1088.5,790.5,1109.0,1053.0,1491.0,3,-0.16506682,0.0185947,0.1721698,29.139146944391182,116.2565055569046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.25650555690461,29.139146944391182]}"
11419,11419,124.66666666666669,98.0,823.0,1178.6666666666667,1036.6666666666663,599.6666666666666,3,0.8086957,-0.6557754,-0.2670605,28.842433406046503,116.244378300569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.244378300569,28.842433406046506]}"
11420,11420,183.0,144.0,636.0,940.0,747.0,290.0,3,0.6740873,-0.22621565,-0.4406943,28.8701913483258,115.65247835986264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.65247835986264,28.8701913483258]}"
11421,11421,157.0,126.0,533.0,782.0,510.0,475.0,3,0.66560173,-0.5031645,-0.035532996,28.516165294854297,116.1293939442017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.1293939442017,28.516165294854297]}"
11422,11422,906.2,718.0,722.25,962.0,938.5,1492.6666666666667,3,0.029868323,-0.24447656,0.22794269,28.4808615041884,116.00794171778874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.00794171778874,28.4808615041884]}"
11423,11423,115.5,76.5,872.5,1342.0,1131.0,652.5,3,0.84150946,-0.69921875,-0.2682927,28.972150133073367,116.24842071934754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.24842071934754,28.972150133073367]}"
11424,11424,814.0,529.5,742.0,1099.0,949.5,1121.5,3,0.14898066,-0.15887368,0.08305167,28.698074139888497,116.29369580966716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.29369580966716,28.698074139888497]}"
11425,11425,136.5,98.5,651.0,930.0,1026.0,1144.5,3,0.7440225,-0.78688526,0.054595716,29.116239904646136,116.2647700575185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.2647700575185,29.116239904646136]}"
11426,11426,95.5,73.5,800.5,1161.0,752.5,269.0,3,0.84799045,-0.47599453,-0.47332355,28.532245138440036,116.35963215152154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.35963215152154,28.532245138440036]}"
11427,11427,246.0,176.0,918.0,1406.0,1242.0,1074.0,3,0.7021792,-0.6272727,-0.07253886,28.428220228538994,116.13676012953148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.13676012953148,28.428220228538994]}"
11428,11428,100.5,76.5,722.5,1030.5,602.5,190.5,3,0.8222812,-0.30927834,-0.51954603,28.564943814781987,116.388737566727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.388737566727,28.564943814781987]}"
11429,11429,1323.0,1268.0,703.5,1020.0,900.5,553.5,3,-0.12932138,0.41007194,-0.23865199,28.422201516135395,115.9708412965546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.9708412965546,28.422201516135395]}"
11430,11430,152.5,125.0,641.5,956.5,712.5,266.0,3,0.72497743,-0.27120668,-0.4563107,28.806860120795378,115.9544021268552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.95440212685521,28.806860120795374]}"
11431,11431,224.0,189.5,676.5,978.0,762.5,358.0,3,0.62728786,-0.23024055,-0.36099955,28.6672619256432,115.86142649494884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.86142649494884,28.6672619256432]}"
11432,11432,1667.0,1187.5,764.0,1081.0,1160.0,1693.0,3,-0.213246,-0.0077380952,0.1868209,29.14947757015856,116.25372077952385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.25372077952385,29.14947757015856]}"
11433,11433,105.5,80.5,785.5,1173.0,876.5,373.5,3,0.83496284,-0.55949897,-0.4024,28.638515836551377,116.36987294576048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.36987294576049,28.638515836551374]}"
11434,11434,404.5,260.25,861.0,1232.571428571429,1114.0,640.0,3,0.50582486,-0.22546673,-0.27023944,28.77820386323196,116.01997914259594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.01997914259594,28.778203863231962]}"
11435,11435,117.75,85.78571428571429,876.0,1222.0,1032.0,851.5,3,0.82422096,-0.75702864,-0.09583223,29.091446402804436,115.9737159054638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.97371590546379,29.091446402804436]}"
