B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,Original_ID
1684.2222222222217,138.05134131730202,1532.4444444444441,182.9189930671267,687.3333333333333,142.57785397615032,789.5555555555553,160.05354042466263,867.3333333333333,170.74672601383736,1424.7777777777776,181.52549730778745,1,-0.3675071597099304,0.06191659887142071,0.08558792620897293,0.03154905021202603,0.2482178807258606,0.043114057514800706,46
1590.6111111111104,105.47769057898665,1075.1666666666663,126.31992013226665,623.4999999999999,231.56856436053664,790.6111111111109,203.16438032317274,748.8333333333331,268.23548940768035,2025.8888888888882,258.50873376367514,1,-0.34661251306533813,0.10934331137715904,-0.11648452281951904,0.08882511828219578,0.4626424014568329,0.19175181092786683,47
1773.999999999999,174.26034163476976,1632.9999999999995,143.4774469307904,691.5555555555554,84.76780194692769,793.2222222222218,85.6488668638516,844.333333333333,101.78845164795901,1477.1111111111106,189.65960411246954,1,-0.3795229196548462,0.08021907558596508,0.09227180480957031,0.08516393148492861,0.2702259123325348,0.08350459740359575,48
1495.7777777777776,79.16898632079216,1414.4444444444441,122.42105039676427,806.5555555555552,120.72108451680492,920.6666666666665,112.4544352171136,1064.5555555555552,96.94455587386135,1276.1111111111106,87.29954110156089,1,-0.23986972868442535,0.06603500955122607,0.07955208420753479,0.04088664265073802,0.09130791574716568,0.02673556322900709,49
1355.1111111111109,99.65991553996024,874.8888888888886,37.881230897649026,596.7777777777776,165.1314478278695,691.4444444444442,148.9929984269291,636.3333333333331,175.65369971117096,1781.9999999999995,274.0425757675864,1,-0.32824593782424927,0.12213278513766726,-0.1311686933040619,0.05792494926025779,0.4675573706626892,0.16482034442136576,50
1782.444444444444,265.4845093246651,1334.3333333333333,166.79594985756967,1170.6666666666663,309.3074701831676,1191.9999999999998,275.0805942507274,1186.3333333333333,157.07040176656807,1588.1111111111106,187.2612224463428,1,-0.20068728923797607,0.17243059706310215,0.055126555263996124,0.10971881473430843,0.14549732208251953,0.05300242356233866,51
1833.8888888888882,105.93335897256249,1422.3333333333333,136.29461552908913,529.5555555555554,94.84034667811305,712.7777777777777,111.11133333311132,778.1111111111109,100.46718031769213,1864.9999999999993,266.0217200823188,1,-0.4416479468345642,0.0718622830044004,-0.004028581082820892,0.08253557230068458,0.40925249457359314,0.04483910726731059,52
1907.5555555555552,172.35371324440905,1687.7777777777774,117.2478644939647,919.6666666666664,311.9576182040688,1089.7777777777774,370.9030354801577,1180.8888888888887,402.8221125025134,1838.1111111111104,422.51849254584084,1,-0.29298916459083557,0.12688934309055994,0.03072325326502323,0.08977928734164826,0.23043689131736755,0.08825921685358981,53
1841.9999999999993,159.80613254815975,1364.6666666666663,191.8616399619499,564.3333333333333,160.74341182283163,721.4444444444442,162.86334497302468,687.5555555555554,240.17961385925372,2162.777777777778,157.88306346278785,1,-0.44291529059410095,0.058856204828010565,-0.08028385043144226,0.047276977336987706,0.5252136588096619,0.11564966131568274,54
1842.6111111111106,441.2630091112062,1637.666666666666,433.75882956110786,1074.4444444444441,449.71598719169685,1375.4444444444443,533.8905653806493,1421.7777777777776,654.7253924403519,1811.944444444444,897.0995375357819,1,-0.1692160964012146,0.09864298258085635,0.06633724272251129,0.1692256904494009,0.11126668751239777,0.029350943583600082,55
1408.2222222222222,140.53135496534256,1353.6666666666663,119.88513020572837,559.2222222222221,53.91099203064612,623.5555555555554,45.8187518892793,765.8888888888888,137.94881856402355,1153.4444444444441,171.21209141562858,1,-0.38476118445396423,0.03697816807301666,0.10239719599485397,0.04118261793149081,0.2029593288898468,0.05318740674382378,56
1276.3333333333333,83.15581091474539,732.5555555555554,70.65426166451675,464.111111111111,101.30969509868079,581.111111111111,77.05617639740287,488.6666666666666,97.82751260367516,2178.444444444444,344.12404453146183,1,-0.3755895495414734,0.054749553715447694,-0.2538800537586212,0.09089928329602674,0.624544084072113,0.10830384119755608,57
1555.8888888888887,68.34787559804138,1160.7777777777774,48.35695463662327,898.4444444444441,82.85209192170375,1002.9999999999997,67.468511173732,1041.8888888888885,100.95482426912437,1639.1111111111104,122.54381932321554,1,-0.21640881896018982,0.037340491910365314,-0.025093859061598778,0.04720337747866273,0.22237810492515564,0.07222919641597694,58
1913.6111111111106,136.23606509327357,1658.7222222222217,194.71433650223656,868.3888888888887,385.9787542928135,1002.6111111111109,429.19619819286584,1167.6111111111106,487.58815600519165,1722.666666666666,510.5522064936705,1,-0.3422755002975464,0.16911525792823687,0.07352838665246964,0.13274851593109216,0.21444076299667358,0.08996498705511864,59
1957.3333333333326,116.95963216236427,1638.8888888888882,102.77423417314502,732.4444444444442,210.42291336528865,906.9999999999998,220.91074115025634,984.8888888888886,284.0952283397805,1856.4444444444437,252.61877783248897,1,-0.3736170530319214,0.10649954063095964,0.030433349311351776,0.059683559270432354,0.3165546953678131,0.10304192054445616,60
2293.3888888888882,228.29814543678722,1669.7777777777774,199.89220860686,942.9444444444441,343.72077204586054,1302.3888888888887,408.0063846026715,1325.1111111111109,508.0535174006866,3458.6666666666656,336.254863657514,1,-0.29178470373153687,0.1175691100664361,-0.20256486535072327,0.03932569738218467,0.4634912312030792,0.13848065401940443,61
2056.666666666666,139.66030216206752,1920.6666666666663,232.95588518954494,733.9999999999999,128.1513861718935,877.4999999999997,133.217658155533,972.9999999999997,141.26334745196056,1792.444444444444,123.89431976138368,1,-0.4046674370765686,0.04628354789167934,0.06868217140436172,0.03348802513427121,0.2987276613712311,0.06467550864232864,62
1480.611111111111,101.59116808118053,1375.3888888888887,135.60907413463977,548.3888888888887,93.50661823807447,649.1666666666665,122.21815649803338,809.6666666666664,139.22224439123704,1203.444444444444,171.54468877500568,1,-0.39447858929634094,0.06948003040431003,0.10663384199142456,0.04154268561697865,0.19779641926288605,0.06667585927545612,63
2355.055555555555,132.79588440000853,2079.8888888888887,70.86794361415232,877.2777777777775,158.64602651309963,1064.3333333333333,166.06942992482257,1236.8888888888882,157.12234754727075,2125.1111111111104,259.9206906579364,1,-0.380153089761734,0.06902442500720855,0.054721444845199585,0.06037138427760408,0.2626991271972656,0.06326074672887637,64
2641.5555555555547,56.48817203846392,2240.444444444444,118.47654349289937,1394.2222222222217,191.4934160619152,1581.1111111111104,175.5932448994576,1700.2222222222217,192.49806797170604,2391.999999999999,125.08041857585508,1,-0.2529839873313904,0.05977977801403643,0.05009220167994499,0.0321838553070252,0.1713980883359909,0.03517457125421872,65
1931.666666666666,44.78342947514801,1734.1666666666658,41.247895569215274,652.5555555555554,115.36811721240743,810.5555555555552,101.11227105561753,848.722222222222,132.75836678197473,1636.1111111111104,139.09664461520913,1,-0.41062942147254944,0.05187932123078595,0.08435313403606415,0.04126460261698265,0.3193250596523285,0.06517611185279175,66
2025.9999999999995,53.74011537017761,1953.3333333333326,52.797306328595546,771.4444444444441,68.98487935951538,840.222222222222,62.96167754679205,936.111111111111,61.72959751915247,1539.8888888888882,188.57915782353044,1,-0.41428664326667786,0.030551065253699102,0.13919053971767426,0.06392849681105814,0.24065877497196198,0.05669243318007454,67
2264.2222222222217,210.69924736340613,1845.333333333333,164.32150058819312,728.7777777777777,165.55078292897048,888.7777777777775,189.03131885000667,955.7777777777776,228.49885862966968,2083.111111111111,463.81472461041164,1,-0.44038739800453186,0.08449054688266229,0.05273723974823952,0.11241046479739768,0.3676297962665558,0.10026937908534636,68
1932.4999999999995,46.486557196677836,1822.4444444444437,37.46216198041829,648.2222222222221,154.2035291264818,789.9444444444441,184.0089738820794,934.4999999999998,192.54609837646672,1509.7777777777771,275.0675786775065,1,-0.42542189359664917,0.09479718405647346,0.12942016124725342,0.08677297201419099,0.2368292212486267,0.04335036829985747,69
1919.333333333333,122.4835589874095,1513.3333333333333,150.58183452491502,754.5555555555554,123.86113291470234,920.5555555555552,128.21172689571037,898.6666666666663,142.32045218840162,2092.111111111111,142.69738333226874,1,-0.354422390460968,0.046721537047246006,-0.04280632734298706,0.050857670393083455,0.4007973074913025,0.07422675021879019,70
1651.3333333333328,61.753992223625154,1394.3333333333333,42.89781139198388,536.1111111111109,49.74478073000779,622.111111111111,86.39630193274671,736.7777777777777,89.51818906143909,1702.2222222222217,237.9153807450493,1,-0.45511406660079956,0.04396192727257002,-0.0103570856153965,0.05467764580475127,0.3919116258621216,0.07513392177608191,71
1498.6111111111106,75.83709799365133,1308.8333333333333,61.14418297034568,605.3888888888888,148.25199601013023,723.4444444444442,168.08636081299994,805.3888888888886,234.15898893436793,1344.6111111111109,232.47960218500606,1,-0.35679247975349426,0.08491817508273126,0.060515426099300385,0.07602605681259728,0.26106026768684387,0.06955098167941465,72
