PointID,Original_ID,lon,lat,Class,margin,BoundaryScore,prob_1,prob_2,Method
66,14403,114.5592286590892,30.75916872777233,3,0.3,1148.6875735884948,0.64,0.34,BAMS150
67,2697,114.2633236045002,30.32330615191754,1,0.36,1146.4133830613719,0.68,0.32,BAMS150
68,2501,114.43418317153974,30.612294178818782,1,0.4600000000000001,1144.5118435101522,0.7233333333333334,0.2633333333333333,BAMS150
69,7809,113.86231566166926,30.3974171628574,2,0.47,1143.8015361524715,0.6833333333333333,0.2133333333333333,BAMS150
70,1871,115.01296770909796,30.94664712756807,1,0.54,1142.2526976885351,0.77,0.23,BAMS150
71,8722,114.4457714387049,30.42867853474476,2,0.4966666666666667,1125.8520251668397,0.7466666666666667,0.25,BAMS150
72,6186,114.40489809327744,30.797616621932644,2,0.4566666666666666,1121.493706858922,0.7266666666666667,0.27,BAMS150
73,4549,114.34480080076986,30.35528617603219,1,0.4066666666666667,1104.1551862834237,0.7033333333333334,0.2966666666666667,BAMS150
74,7668,114.2880272748135,31.368675648047425,2,0.4066666666666667,1101.120676019186,0.7033333333333334,0.2966666666666667,BAMS150
75,7159,114.20259749129372,30.549771435044068,2,0.2233333333333333,1100.4987669335574,0.61,0.3866666666666666,BAMS150
76,9537,114.49050753985404,31.150564697063203,2,0.5133333333333334,1099.307281200142,0.7566666666666667,0.2433333333333333,BAMS150
77,9488,114.17879213626456,30.59486686230687,2,0.4666666666666667,1092.9388993552147,0.7266666666666667,0.26,BAMS150
78,2961,114.40741337607298,30.41134104976125,1,0.54,1091.5728108596577,0.77,0.23,BAMS150
79,2025,114.1488782373034,30.21110657293101,1,0.5266666666666667,1089.2857173033046,0.7566666666666667,0.23,BAMS150
80,6382,114.39816072864656,30.48185879956463,2,0.4133333333333333,1086.9897790057178,0.7066666666666667,0.2933333333333333,BAMS150
81,2695,114.39977769615795,30.080132204506384,1,0.54,1086.3826793469584,0.77,0.23,BAMS150
82,13903,114.05518395316972,30.590285454357858,3,0.3266666666666667,1078.103058688222,0.65,0.3233333333333333,BAMS150
83,865,114.15363930830922,30.523810123333018,1,0.5466666666666666,1070.917696668639,0.7733333333333333,0.2266666666666666,BAMS150
84,6614,114.26799484397765,30.483745261661284,2,0.3999999999999999,1063.9940465010563,0.7,0.3,BAMS150
85,9548,114.50254496466124,30.768151880613523,2,0.3433333333333334,1061.5551913933589,0.67,0.3266666666666666,BAMS150
86,2602,114.051321197448,30.63771650135937,1,0.3133333333333333,1058.847088902653,0.6566666666666666,0.3433333333333333,BAMS150
87,6224,114.58770525359576,30.845586658104622,2,0.5566666666666666,1050.4914193085638,0.76,0.2033333333333333,BAMS150
88,6076,114.36411457937842,31.18074809060962,2,0.54,1046.0238522646225,0.77,0.23,BAMS150
89,1793,114.0369481529021,30.374779617697587,1,0.34,1042.5397777364083,0.67,0.33,BAMS150
90,11166,114.79952799759116,30.71488178426524,3,0.4299999999999999,1041.8946300879406,0.6333333333333333,0.2033333333333333,BAMS150
91,7768,114.43328485625564,30.94098774127812,2,0.3666666666666667,1038.9286196651083,0.6833333333333333,0.3166666666666666,BAMS150
92,442,114.25999983794895,30.615438282313207,1,0.52,1037.359573347269,0.7,0.18,BAMS150
93,3595,113.90893822491506,30.466317945149367,1,0.3266666666666666,1036.9747729199141,0.6633333333333333,0.3366666666666666,BAMS150
94,3828,114.39142336401568,30.52129484053748,1,0.4733333333333334,1034.6146000126141,0.7366666666666667,0.2633333333333333,BAMS150
95,194,114.51009081304784,30.51437781284976,1,0.4466666666666667,1032.5942011075351,0.7233333333333334,0.2766666666666666,BAMS150
96,2183,114.77230904448234,30.96766770521647,1,0.5533333333333332,1024.802202549149,0.7766666666666666,0.2233333333333333,BAMS150
97,7451,114.51781632449128,30.85070705522411,2,0.55,1020.6530342688021,0.7733333333333333,0.2233333333333333,BAMS150
98,12076,114.39672342419196,30.1982606643681,3,0.5066666666666666,1018.9824323356162,0.6866666666666666,0.18,BAMS150
99,3950,114.05787889902209,30.60825176004025,1,0.5066666666666666,1017.7747888563786,0.7533333333333333,0.2466666666666666,BAMS150
100,11211,114.6601094654958,30.701317223475034,3,0.5566666666666668,1015.8703997062375,0.7233333333333334,0.1666666666666666,BAMS150
