system:index,Original_ID,B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,.geo
00000000000000001f69_0,8041,2418.2777777777774,43.09299447519444,1758.8888888888885,102.20806061324564,839.6666666666665,26.062957962936167,1167.444444444444,33.14986546348101,1236.9999999999995,49.81075296671504,2864.5555555555547,87.36273183446379,2,-0.34881732,0.0179005790806547,-0.08430706,0.0158018681053542,0.3965874,0.0280060317222316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.23432174366872,31.578522098417746]}"
00000000000000001fce_0,8142,2506.555555555555,33.79056775397517,1964.8888888888885,78.38430177932318,905.3333333333328,48.60269768461646,1187.7777777777774,35.382914199992015,1459.7777777777774,53.27867569629207,2678.555555555555,183.2873342966732,2,-0.3570623,0.0125602369599836,-0.032031216,0.0325818216077898,0.29346165,0.030418535323718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.90769430636286,32.421860487149154]}"
0000000000000000239a_0,9114,2134.666666666666,101.35197197007182,1320.9999999999995,118.79393923933998,848.6666666666664,18.10463415200036,1214.8888888888887,45.96724545065644,1142.222222222222,16.232873215778906,2872.8888888888887,28.614077516137076,2,-0.2743461,0.0156624914060498,-0.14787906,0.0199708173598251,0.43103868,0.0061993166386455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.24510152707815,31.608076671265277]}"
000000000000000013f4_0,5108,2339.444444444444,31.346136076297572,1799.666666666666,48.34367705409996,890.9999999999998,22.91166612109308,1133.6666666666663,16.59986613065164,1338.6666666666663,25.403411844343537,2071.9999999999995,48.2522308062309,2,-0.34715253,0.0088109473613649,0.060706384,0.0125083415647594,0.21494737,0.0094107687483088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.43329857910118,32.277591052519554]}"
000000000000000015b3_0,5555,2053.2222222222217,76.04498343857057,1464.5555555555552,57.957093537876865,819.6481481481478,23.13866472406269,1027.1481481481478,23.268752485893877,1184.1111111111109,24.342210455840924,1959.9444444444443,51.28809935845403,2,-0.33283827,0.0144629928003559,0.023078108,0.008448360131982,0.2466915,0.005935654658648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.10352703830091,32.16934406078315]}"
00000000000000001b1c_0,6940,2604.2444444444436,24.962594238434708,1931.5555555555552,38.521038023016025,773.5473484848483,94.14792033234464,1062.9382916466247,98.91599779935758,1255.4772486772483,107.95635139205652,2589.8759259259255,71.21982634257914,2,-0.42138505,0.0364253183604901,0.0029322563,0.0138389184392091,0.3480345,0.0325294777465101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.08295561829458,32.60493714205271]}"
000000000000000022a0_0,8864,2203.333333333333,32.29120967418567,1638.5277777777776,20.30967810411538,890.1194444444441,109.3947929298492,1089.8238095238094,67.57461285940965,1117.0499999999995,68.14596806094133,2358.4981481481477,67.74809661780536,2,-0.3386707,0.0251547647418639,-0.033849996,0.01378474575516,0.3575182,0.026650494203464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.0756792644932,32.50163088437896]}"
000000000000000014cb_0,5323,2083.5555555555547,44.955190309936995,1512.722222222222,47.6568236405472,854.8333333333331,70.07932013876213,1061.4999999999998,83.14111163825298,1127.7777777777776,68.00617255935586,2324.888888888888,405.35202655481896,2,-0.32569027,0.0378227102907738,-0.04718406,0.0820634631883263,0.3382576,0.0823823500619851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.16245652093914,32.29843196711113]}"
00000000000000001625_0,5669,2192.944444444444,278.8684919500038,1444.2777777777776,194.52850563907825,721.111111111111,127.56758073398194,933.444444444444,155.9703398521021,916.7777777777774,179.04253236329566,2587.499999999999,459.6508940972969,2,-0.40315613,0.0758319090108096,-0.0760194,0.0900629869361272,0.47462353,0.056849730889986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.53885062498523,32.05651566109774]}"
0000000000000000234f_0,9039,2771.944444444444,63.26111867334195,2131.7222222222217,51.04089379611024,873.5555555555552,21.445595824012223,1197.7777777777774,36.617475420526816,1517.1111111111109,44.03141415056611,2450.3333333333326,46.534933114811714,2,-0.39657363,0.0107821738994517,0.061522584,0.0191450587882886,0.23522076,0.0212828039182102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.66452493323355,32.05202408467714]}"
